MONTH;YEAR;MOL MAGYAR OLAJ-ES GAZIPARI;OTP BANK;RICHTER GEDEON;MAGYAR TKOM.TELECOM.;BUDAPEST ELECTRICITY;4IG NYILVANOSAN;ALLAMI NYOMDA;ALTEO ENERGY;ALTERA WEALTH MANAGEMENT;APPENINN NYILVANOSAN;BPT.PR.UTILIZATION&.DEV.;CIG PANNONIA LIFE IN.;CSEPEL HOLDING;DUNA HOUSE HOLDING;EHEP SHARE;ENEFI ENERGY;EST MEDIA;EXTERNET;FHB SHARE;FINEXT SHARE;FORRAS FORRAS/T;FUTURAQUA;GRAPHISOFT PARK SE SHARE;KARTONPACK;KEG CTL.EUR.LPG TERM.;KEY SOFT;KONZUM TRDG.&.INDL.;MASTERPLAST;NORDTELEKOM TELECOM.SX.;NTH.HUNGARIAN ELTY.SUPP.;NUTEX INVESTMENTS;OPMIUS GROUP;ORMESTER;OTT ONE;PANNERGY;PANNON VALTO;PLOTINUS HOLDING;RABA AUTOMOTIVE GP.;TR INVESTMENT;ZWACK UNICUM;ADIDAS (BUD);ARCELORMITTAL (BUD);AXA (BUD);BANCO SANTANDER (BUD);BASF (BUD);BAYER (BUD);BBV.ARGENTARIA (BUD);BMW (BUD);BNP PARIBAS (BUD);COMMERZBANK (BUD);DAIMLER (BUD);DEUTSCHE BANK (BUD);DEUTSCHE LUFTHANSA (BUD);E ON (BUD);INFINEON TECH 'N' (BUD);LINDE (BUD);NOKIA (BUD);SIEMENS (BUD);TELEFONICA (BUD);THYSSENKRUPP (BUD);TOTAL (BUD);ERWOJ.TURBO LONG 03 CKT.;ERWOJ.TURBO LONG 70 CKT.;FORRAS TRUST & INV.
5;2014;0.000755287;0.007108461;0.017211275;0.01242236;-0.016260163;0;-0.0027894;0;0;-0.015957447;0;0.014018692;0;NA;0;0.01459854;0.09375;0;-0.00326087;0;0;0;-0.016382253;0;-0.052631579;0.140350877;0;0;-0.071428571;0;-0.02;0;0;0;-0.015923567;0;-0.013047842;0.00531511;-0.055555556;0;0;0;0;0.015083248;0;0.015190036;0.021092259;0;0;-0.006419202;0.01255;0.006358659;0.003584229;0;0;0;0;0;0;0.073428749;0;0;0;0.047503045
5;2014;-0.004150943;-0.009562842;0.007356547;0.003067485;0;0;0;0;0;0.037837838;0;0.004608295;0;NA;0;-0.014388489;0;0;0.005452563;0;0;0;0.020124913;0;0;0.073846154;0;-0.090558767;0;0;0;0;0;-0.125;0.035598706;0;-0.001016949;-0.037009063;-0.058823529;0;0;0;0;0.009904413;0;-0.006657156;0;0.00496963;0;-0.040449438;0;0;-0.022857143;-0.009492103;0.039285714;0;0.0125;-0.012549801;0;-0.007391304;0;0;0;-0.041860465
5;2014;0.009473285;0.032183908;-0.00194742;-0.01529052;0;0;-0.013986014;0;0;0.005208333;0;0.004587156;0;NA;0.089805825;-0.03649635;-0.028571429;0;0;0;0.07195301;0;-0.030612245;0;0;-0.169054441;0;-0.004237288;-0.076923077;0.008333333;0;-0.037037037;0;0;-0.00625;0.090196078;0;-0.001568627;0.125;-0.001163242;0;0;0;0;0;0.008456997;0;-0.027692308;0;0.00234192;-0.017480618;-0.021168894;0;0;-0.01489118;0;0;-0.013180015;0;-0.015622719;0;0;0;0.031553398
5;2014;0.016891892;0.015812918;0.003658537;0;0.000826446;-0.022727273;0.012765957;0;0;0.031088083;0;0.01826484;-0.026143791;NA;0;0.007575758;-0.058823529;0;-0.015184382;0;0;0;0.052631579;0;0;0.206896552;0;0;0.166666667;0.049586777;0.020408163;0.076923077;-0.055793991;0.285714286;0.040880503;0;0.001017984;0.027494108;0;0.001552795;0.03030303;0;0;0;-0.013773996;0;0;0.002109705;0;-0.032418224;0;-0.013125262;0;0.009583066;0;0;0;-0.001737649;0;0;0;0;0;-0.021176471
5;2014;0.011074197;0.016224512;0.010692588;-0.01552795;0;0.025581395;-0.00140056;0;0;0.015075377;0;-0.035874439;0;NA;0;0;0;0;0.00660793;0;0;0;-0.006666667;0;-0.027777778;0;0;0;-0.071428571;-0.003937008;0;-0.035714286;0;0;-0.003021148;0;0;0.001529052;-0.111111111;-0.003875969;0;0;0;0;0.005538387;0;0;0;0;0.02203441;0;0.003052629;0.019736842;0;0;0;0;-0.010205126;0;0;0;0;0;0.021634615
5;2014;-0.008397225;0.010787487;0.014666987;0;0;0.0430839;-0.001402525;0;0;-0.00990099;0;-0.013953488;0;NA;0;0.030075188;0;0;-0.012035011;0;-0.02739726;0.0625;-0.018120805;0;0;0;0;0;0.076923077;-0.023715415;0;0;0;0;-0.006060606;0.007194245;0;0;0;0.166536965;-0.009020727;0;0;0;0;-0.007911392;0;0;0;0.019196692;0.024375534;0;-0.006451613;0;0;0;0.032098765;-0.014137931;0;0;0;0;0;0
5;2014;0.00994109;0.013874066;0;0.031545741;0.012799339;-0.041304348;0.002808989;0;0;0;0.105263158;0.014150943;-0.010067114;NA;0;-0.02189781;-0.03125;0;-0.003322259;0;-0.035211268;-0.117647059;0.004784689;0;-0.028571429;0;0;0;-0.071428571;-0.014574899;-0.02;0;0;0;0.012195122;0;-0.007457627;0.003816794;0;-0.010673783;0;-0.070268876;0;0;0;0;0;0.013796992;-0.038461538;0.003187482;0;0;0.005050505;0;0;0;0.023923445;0;0;-0.018095521;0;0;0;0.022352941
5;2014;0.004739336;0.010526316;0.007109005;-0.012232416;0.033836119;0;0.008403361;0;0;-0.02;0;0;0;NA;0;0.007462687;0.064516129;0;0.003333333;0;0;0;-0.013605442;0;0.029411765;0;0;0;0;0.018898932;0.040816327;0.037037037;0.028787879;-0.111111111;-0.003012048;0;0;0.007604563;0.125;-0.005394471;0;0;0;0;0;0;0;0.008566025;0;0.004621606;0.00897851;-0.012500431;0.019921034;0;0;0;0.01635514;0.010493179;0;0.013141994;0;0;0;-0.021864212
5;2014;-0.005805515;0.001041667;-0.011764706;-0.00619195;0.000394322;0;0.002777778;0;0;0.010204082;0;-0.004651163;0;NA;0;0.007407407;-0.03030303;0;-0.004429679;0;0;0;0;0;-0.028571429;-0.214285714;0;0;0;-0.032258065;-0.019607843;0;0;-0.125;0.024169184;0;-0.009562842;0.041509434;0.055555556;-0.001355932;0.009653245;0;0;0;0;0.00446571;0;0.016986543;0.022580645;0.026451984;0.021152443;0.004952718;0.016892486;0;0;0;-0.000574713;0.018899273;0;0.006411212;0;0;0;-0.015294118
5;2014;-0.03649635;-0.015608741;0.001904762;0;0;-0.002267574;-0.012465374;0;0.013824885;0.005050505;0.063492063;0;0;NA;0;-0.014705882;0;0;-0.014460512;0;0;0.133333333;0;0;-0.029411765;0;0;0;0;0.000416667;0.04;-0.035714286;0;0;0.002949853;0;0.001724138;0.013043478;0;-0.00203666;0;0;0;0;0.019756536;0.016290886;0;0;0;0.008403361;0;0.009748473;0.015919709;0.06869742;0.061627907;0;0.012650949;0.003872809;0.033649051;0.02237037;0;0;0;0
5;2014;-0.018939394;0.006342495;0.001663498;-0.012461059;-0.000394166;0.022727273;-0.007012623;0;0;0.010050251;0;-0.014018692;0;NA;0;-0.097014925;-0.03125;0;0.002257336;0;0;0;0;0;-0.090909091;0;0;0;0;0;-0.038461538;0.037037037;0;0;0.002941176;0;0.032358003;-0.034334764;-0.157894737;0.006802721;0;0;0;0;0;0;0;0;0;0.007777778;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001194743
5;2014;-0.006177606;-0.017857143;-0.00118624;0.018927445;0.01340694;0;0.009887006;0;0;-0.024875622;0;0.014218009;-0.013559322;NA;0;0;0.032258065;0;0.013513514;0;0;-0.058823529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000333444;0.014814815;0;-0.000337838;0;0;0;0;0;0;0;0;0;-0.02783903;0;-0.012257924;0;0;0.004016064;0;0;0.005448393;0;0;0;0;0;0
5;2014;-0.005050505;0.038074866;-0.009738717;0.015479876;-0.019066148;0;-0.006993007;0;0;-0.010204082;0;-0.018691589;-0.034364261;NA;0;0.033057851;-0.0625;0;0;0;0;0;0;0;0;0;-0.043478261;0;0;0.020408163;0;-0.035714286;0;0;-0.008797654;0;-0.007666667;0;-0.0625;0;-0.002054766;0;0;0;0;0.002687248;0;0;-0.044164038;-0.003402325;0.00552381;-0.011860151;0;0;0;0;0;-0.010736764;0;0;0;0;0;0.026252983
6;2014;0.012104647;0.004533278;-0.013432478;0.00304878;-0.000396668;0;-0.004225352;-0.031746032;-0.034090909;-0.005154639;0;-0.004761905;-0.021352313;NA;0;0.016;0;0;0.001111111;0;0;0;0.017241379;0;0;-0.121818182;0;0;0.076923077;0;-0.02;0;0;0;0;0;-0.029224051;-0.00729927;0.066666667;-0.001013856;0.002185058;0;0;0;0;0;0;0;0;0.009957326;-0.00724569;-0.0008883;0.006302163;0;0;0;0.01362862;0.010308928;0;0;0;0;0;-0.011627907
6;2014;0;-0.019487179;-0.015074155;0.012158055;0.031746032;0;0.011315417;0;0;0.005181347;0;-0.009569378;0;NA;0;-0.039370079;-0.033333333;0;-0.001109878;0;0;0;0.002033898;0;0.033333333;0;-0.090909091;-0.042553191;0;0.025714286;0;0.037037037;0;0.142857143;0;0;0.001730104;0.009558824;-0.0625;0.0135318;0.001551363;0;0;0;0;0.003739599;0;0.012292119;0.02640264;-0.030422535;0.011305634;-0.004895225;0.006939743;0.014494105;0;0;0;0;0;-0.040718736;0;0;0;0
6;2014;-0.00308642;-0.006276151;-0.012589484;0.006006006;0;0;0.002797203;0;0;-0.030927835;0;0.024154589;0;NA;0;0;0;0;-0.012222222;0;0.02189781;0;0;0;0.064516129;0;0;0;0;-0.024671707;0.020408163;0;0;0.25;0;0;-0.01208981;0.001456664;0.066666667;-0.005340454;0;0;0;0;0.014872798;-0.000279425;0;-0.010714286;0.00829582;0.001452644;-0.008490566;0.012743682;0.011094302;0;0.005818182;0;0;0.005219734;0;0;0;0;0;-0.015294118
6;2014;0.000386997;-0.025263158;0.0075;0.002985075;0;0;-0.0027894;0;0;0.010638298;0;-0.023584906;0.036363636;NA;0;0.024590164;0.034482759;0;-0.005624297;0;-0.021428571;0;-0.01217862;0;0;0;0;0;0;0;0;-0.071428571;0;0;0.00887574;0;-0.020979021;-0.014545455;0;-0.006711409;-0.022271528;0;0.048113208;0.022288365;0;0;0.041457554;0.010830325;0;0.01856687;0.013320647;-0.025828315;0;0.006913671;0.004338395;0;0;0.000469012;0;0.00755287;0;0;0;0
6;2014;0.002321083;0.013606911;0.003722084;-0.005952381;0;0;0.004195804;0;0;0.036842105;0;0.009661836;0;NA;-0.097995546;-0.032;0;0;0.012443439;0;0;0;-0.006849315;0;-0.090909091;0;0;0;0;0.007751938;0;0.038461538;0;-0.1;0.011730205;0;0.007142857;-0.012546125;-0.0625;0.032094595;-0.006122886;0;0;0;-0.002468184;-0.01068323;0;0.010714286;0;0.0595272;0;0.011254884;-0.011305071;0;0;0.039753;0;0.004553978;0;-0.011994003;0;0;0;0
6;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2014;0.01119259;-0.020882165;0.022249691;-0.008982036;-0.023076923;0.004444444;0.008356546;0;0;0.005076142;0;0.028708134;-0.042105263;NA;0;0.090909091;-0.033333333;0;-0.005586592;0;0;0;0;0;0.066666667;0;-0.05;0.033333333;0;0.024291498;-0.02;0;0;-0.111111111;-0.014492754;0;0.037234043;0.023168909;0;-0.008183306;0.023436154;0;0;0.044483157;0;0.013655198;0;-0.012438163;0;0.018817204;0.002347418;0.009526882;0;0;0;0;0.00280112;0.011333333;0;0;0;0;0;0.047789725
6;2014;-0.001526718;-0.025027203;0.016928658;0.006042296;0.019291339;-0.004424779;0.022099448;0;0;-0.01010101;0;0.041860465;0;NA;0;0.098484848;0;0;0.011235955;0;-0.00729927;0;0.006896552;0;-0.0625;0;0.052631579;0;0;-0.019762846;0.040816327;-0.037037037;0;0;-0.005882353;0;-0.015384615;-0.002921841;-0.133333333;0.00330033;0.001852164;0;0;0.004594764;0.012912704;0;0.041898914;0;0;0.00237467;-0.003091335;-0.002329892;-0.118883471;0.012814125;0;0;0.006703911;0;0.024750844;0;0;0;0;0
6;2014;-0.019495413;0.004464286;0.001189061;-0.009009009;0;0;0;0;0;-0.005102041;0;-0.022321429;0.051282051;NA;0;0.110344828;-0.034482759;0;-0.005555556;0;0.036764706;0;-0.015753425;0;0;0;0.05;0.027956989;0;0;0;0;0;0;-0.00887574;0;0.022569444;0.010989011;0.153846154;0.004276316;0.009663866;0;0;0;0;-0.010653123;0;0;0;0.006317452;0.000751738;0.000817236;-0.017938931;0;0;0;0.004439512;0;0;0;0;0;0;0
6;2014;-0.012865497;-0.007777778;-0.002375297;0.006060606;0;0.008888889;0;0;0;0.01025641;0;-0.00456621;0;NA;0;-0.031055901;0;0;0.003351955;0;0;0;0.00487126;0;0;0;-0.047619048;0;0;0.02016129;0;0.038461538;0;0;0;0;-0.015280136;-0.019565217;-0.133333333;-0.000655093;0;0;-0.000180018;0;0.00259542;-0.005290012;0;0;0;0.00444677;-0.016760563;-0.008168299;-0.027011271;0;0;0.004438339;0;-0.00306526;0;-0.013657056;0.037675607;0;0;-0.045610034
6;2014;0.005134281;0.007838746;-0.004761905;0.003012048;0;0;0.005405405;0;0;0.010152284;0.029850746;-0.013761468;0;NA;0;-0.038461538;-0.035714286;0;0.002227171;0;0;0;0.031163435;0;0;0;0;-0.00209205;-0.071428571;0.011067194;0;-0.037037037;0;0;-0.008955224;0;0;-0.000739098;0.076923077;-0.015732547;-0.002538494;0;0;0;0;0.002013972;0;0;0;-0.005208333;0;0;-0.011384062;0.002709671;0;0;0;0;0;0.001538462;0;0;0;0
6;2014;-0.016502947;-0.004444444;-0.002392344;-0.012012012;0;0;-0.025537634;0;0;0.005025126;0;-0.004651163;0;NA;0;0.053333333;0;0;-0.02;0;0;-0.0625;-0.006044325;0;-0.066666667;0;0;0;0;0;-0.039215686;-0.038461538;0;0;0.003012048;0;-0.015517241;0.019230769;-0.142857143;0.015651016;0;-0.020930651;0;0;0;0;0;0.007227709;0;-0.002094241;0.017046268;-0.01588232;-0.023838384;0.004731679;0.020518359;0;0;0.006711409;0;0.009677419;0;0;0;0
6;2014;0.03475829;0.004241071;0.009592326;0.012158055;0;0;0.024827586;0;-0.016470588;-0.005;0;0;-0.048780488;NA;0;-0.006329114;0;0;0.001133787;0;-0.032624113;0;0;0;0;0;0;0;0.076923077;-0.033229085;0;0.04;0;0;-0.009009009;0;0;-0.002177068;0;0;-0.007676582;0;0;0;0.012905436;-0.000722316;-0.010725456;0;0.030040181;-0.000524659;0.007230047;0;0.015107616;-0.000897393;0;0;0;0;0;0.001064963;0;0;0;0.103942652
6;2014;0.011583012;0.01244721;-0.007125891;0.003003003;-0.003476246;0;-0.014804845;0;0.004784689;0.005025126;0;0.004672897;0.021978022;NA;0;0.063694268;0;0;0.012457531;0;0;0;-0.000675676;0;0.071428571;0;0;0;-0.142857143;-0.001213101;0.06122449;-0.038461538;0;0.125;0.015151515;0.035714286;-0.001401051;0.003636364;0;0;-0.014967416;0;0;0;0.002818807;-0.004022754;0;0.001776199;-0.005325077;0.001574803;0.00447469;0.025702426;-0.018960245;0.010102819;0;0;0;0;0.023889867;0.003039514;0;0;0;-0.004329004
6;2014;-0.015267176;-0.009220637;-0.000717703;0.008982036;0;0;0.00273224;0;0;0;0;0;0;NA;0;-0.017964072;-0.037037037;0;-0.020134228;0;0.055718475;0;-0.026369168;0;0;0;0;-0.098532495;0;0;-0.057692308;0;0;-0.111111111;-0.008955224;0;0;-0.00942029;0;0.001311475;0;0;0;0;0;0.007510019;0;0;0;-0.035901468;-0.000232019;-0.030303109;0.004779717;0.019111798;0;0;-0.029834254;0.006765189;0;0;0;0;0;0.086956522
6;2014;0.002325581;0.001551075;0.016997845;0.008902077;0;0;0.009536785;0;0;-0.03;0.2;0.004651163;0;NA;0;-0.024390244;0;0;0.015981735;0;-0.006944444;0;0;0;0;0;0;0;0;0.03562753;0;0;-0.014727541;0;-0.006024096;0;0;-0.004389173;-0.083333333;-0.01113294;-0.020444748;0;0;0;0;-0.014187729;0;0;-0.031997012;-0.0209296;-0.0134602;-0.007692411;-0.009513961;-0.005235238;0;0;0;-0.00818763;0;0.007575758;0.015384615;0;0;-0.05
6;2014;0.005027069;-0.015486726;0.001647834;0.005882353;0;0;-0.006747638;0;0;0.025773196;0;-0.027777778;0;NA;0;0.0125;0;0;0.005617978;0;0;0;0;0;0;0;0;0;0;-0.001172791;0;0;0;0;-0.009090909;0;0.039635216;-0.000734754;0;0.009933775;-0.002178649;0;0;0;0;0.018299657;0;0.016666667;0;-0.014714048;-0.008656787;-0.004360185;0.023178117;0;0;0;0;-0.011050814;0;0;0;0;0;-0.112631579
6;2014;-0.020777222;-0.011235955;0.009400705;0.005847953;0.003488372;0;0.005434783;0;0;0;-0.130434783;0.014285714;0;NA;0;-0.00617284;-0.038461538;0;-0.003351955;0;-0.039160839;0.066666667;0.002777778;0;0;0;0;0.011627907;0;0;0.06122449;0;0;0;-0.012232416;0;-0.035087719;0.007352941;0.181818182;0.006557377;-0.012139738;0;0;0;0;0;-0.019306592;0;0;0.015779093;0;-0.00535321;-0.007959184;0;0;0;0;0;0;-0.016842105;0;0;0;0
6;2014;-0.062475442;-0.004545455;-0.004656577;-0.002906977;0.00038625;-0.016299559;0;0;0;-0.015075377;-0.041666667;0.009389671;0;NA;0;-0.01242236;-0.04;0;-0.007847534;0;0;0;0;0;0;0;0;0;0;-0.002348337;0;-0.04;0;0.125;-0.003095975;0;0;-0.010948905;-0.153846154;-0.00781759;-0.014233932;0;0;0;-0.014279289;-0.009921378;0;-0.006871294;0;-0.019972261;-0.007166247;-0.021525344;0.026743468;0;-0.02010582;0;-0.016514806;-0.009611228;0;0.002753136;0;0;0;0
6;2014;0.02263202;0.009589041;0.005380117;0.011661808;0.003861004;0;0;0;0.071428571;0.015306122;0;0.009302326;-0.161290323;NA;0;0.012578616;-0.083333333;0;-0.004519774;0;0;0;0.015927978;0;-0.066666667;0;0;0;-0.083333333;0.001961554;-0.038461538;0;0;-0.111111111;0.00621118;0;-0.002797203;-0.000738007;0.090909091;0.024294156;0.014170404;0;0;0;0;0;0;0;0;0.021511463;0;0.00675026;0;0;0;0;0;0;0;0;0;0;0;0.060498221
6;2014;-0.008196721;-0.016734509;0.009771987;-0.011527378;0.022692308;0;0;0;0;0.015075377;0;-0.023041475;0;NA;0;-0.01242236;0.090909091;0;0.007945516;0;0;0;0;0;0;0;0;0;0;-0.001566171;0;0;0;0.125;0;0.020689655;0;-0.010339734;0;-0.003205128;0;0;-0.029528268;0;0.000722406;0.010556501;0;0.011484564;-0.022508039;-0.015516764;0.014818356;-0.01465146;-0.038268884;0.030907019;0;0;0;0;0;0;0;0;0;0
7;2014;0.007438017;-0.015639374;-0.00921659;0;-0.012410681;0;0;0;0;-0.014851485;0;-0.018867925;0;NA;0;0;-0.041666667;0;-0.019144144;0;0;0;-0.011588275;0;0;0;0;0;0.090909091;-0.023529412;-0.02;0;0;0;-0.00617284;0;0.016830295;0.025373134;-0.083333333;0.003215434;0.008577998;0;0;0;0;0.017867723;0;0.000868056;0.052631579;0.009569378;0.014083844;0;0.009166667;-0.003190025;0.000719942;0;0;0;0;0.000610128;0;0;0;0
7;2014;-0.007793273;0.002336449;0.010465116;0.008746356;0.050647372;-0.036721899;-0.001351351;0;0;0.015075377;0;0.009615385;0;NA;0;0;0.043478261;0;0.005740528;0;0;0.0625;0;0;-0.035714286;0;0;-0.011494253;0;0.027309237;-0.020408163;0;0;0;0.00621118;0;0;-0.018195051;0;-0.000320513;0.010960105;0;0;0;0.013715805;-0.003369892;0;0.014084996;0;0.010593811;0.009150448;0;-0.01940545;0;0;0;0;0;0;0.036737805;0;0;0;-0.015659955
7;2014;0.000413394;0.005128205;0.008055236;0.002890173;0;0.0018596;0;0;-0.022222222;0.004950495;0;0;0;NA;0;-0.025157233;0;0;0.007990868;0;0;-0.058823529;0;0;0;0;0;-0.009302326;0;0;0;0;0;-0.111111111;-0.043209877;0;0.017241379;-0.010378058;0;0.004168003;0;0.037705577;0;0;0.011581275;0.009221689;0;0.005849954;0;0.017655172;0.005707447;0.035155021;0.021052632;0.01365206;0;0;0.022003474;0.014707858;0;0.024555212;0;0;0;0
7;2014;-0.009090909;-0.016929499;-0.00456621;0;0;0;0.01217862;0;0;0;0;0;0.017094017;NA;0;0.012903226;-0.041666667;0;-0.010192525;0;0;0;0;0;0.037037037;0;0;0;0;-0.020719312;0;-0.041666667;-0.103139013;0.125;0.022580645;0;0;0.003745318;0.090909091;0.000319285;0;0;0.045454545;0;0;0;0.030395067;0.010135365;-0.015875;-0.02548116;0;-0.005720384;0.012164948;0;0;0;0;0;0;0;0;0;0;-0.011363636
7;2014;0.00500417;0.002594952;0.01146789;0.002881844;-0.006886553;0;0;0;0;-0.02955665;0;0;0;NA;0;0.025477707;0;0;-0.029748284;0;0;0;0.025517241;0;-0.071428571;0;0;0;0;0;0;0;-0.058333333;-0.111111111;0.018927445;0;-0.020338983;0.021641791;-0.166666667;-0.00446856;-0.006938422;0;0;0;-0.006002223;-0.011756823;0;-0.009090909;0;-0.012517385;-0.01610984;-0.009305067;0.001222245;0;0.041366906;0;0;-0.013998279;0.0033328;0.006888634;0;0;0;0
7;2014;-0.014937759;-0.009176471;-0.013605442;-0.002873563;-0.069343066;0.023201856;-0.010695187;0;0;0.025380711;0;-0.014285714;0;NA;0;-0.01863354;0.043478261;0;-0.044811321;0;0;0;-0.024209818;0;0.038461538;0;0;0;-0.083333333;0.021556886;-0.020833333;0.043478261;0;0;-0.009287926;0;0;-0.002921841;0;-0.000320616;0;0;0;0;-0.020165499;-0.00983172;0;-0.018314645;-0.02705449;-0.052394366;-0.003628244;-0.02125481;-0.046795524;-0.022726073;-0.015544041;0;0;-0.009867427;-0.015842971;0;-0.021212121;0;0;0
7;2014;-0.034962089;-0.01662313;-0.010344828;0;0.005098039;0;0.013513514;0;0;-0.01980198;-0.197101449;0.009661836;0;NA;0;0.006329114;-0.041666667;0;-0.044444444;0;0;0;0;0;-0.037037037;0;0;0;-0.090909091;0.004298554;-0.042553191;0.041666667;-0.168141593;0;-0.00625;0;-0.01384083;-0.024908425;0.1;-0.001282874;-0.033842795;0;0;0;0;-0.010800884;0;-0.010072341;-0.022519582;0.015160523;-0.019607843;0.014141594;0.01814301;-0.02196332;-0.012982456;-0.005975802;0;-0.013084302;0;-0.02522805;-0.017089783;0;0;0
7;2014;-0.00698385;0.001207438;-0.018815331;-0.002881844;0.003121342;0;-0.010666667;0;0;-0.005050505;0;-0.019138756;-0.025210084;NA;0;0;-0.173913043;0;-0.089147287;0;0;0;-0.00068918;0;0;-0.00621118;-0.1;-0.014084507;0.1;-0.00155642;0.088888889;0;-0.338297872;-0.125;-0.01572327;0;-0.010526316;-0.042073629;0;0.001284522;0;0;0;0;-0.010917944;-0.007174323;0;-0.008251748;-0.031719533;-0.016105417;-0.00952381;-0.0135708;-0.047798742;-0.011008649;-0.013864202;0;0;-0.011437403;0;-0.01432958;0;0;0;0
7;2014;0.014945055;-0.011095031;0.005445076;-0.002890173;0.085569817;0;0;0;0;0.010152284;0;0.014634146;0;NA;0;-0.012578616;0;0;0.090780142;0;0;0;0;0;-0.038461538;0.041666667;0.055555556;0;0;0;0.142857143;0;0.028938907;0.142857143;0.031948882;0;0;0.03372549;0;-0.002565747;0;0;0;0;0;0;0;0.014313919;0.037931034;0;-0.007259615;0.003154262;-0.020255394;0.003339864;0.001441961;0;0;-0.007226739;0;0;0;0;0;0
7;2014;0.012126462;0.013414634;0.005415587;0.005797101;0;0;0.017520216;0;0;-0.025125628;0;0;0;NA;0;0.006369427;0;0;0.075422627;0;0;0;0;0;0;0;0;0.035714286;0;0.004676539;0;0;0.021875;0;0.00619195;0;0;0.015174507;-0.181818182;0.009646302;0;0;0;0;-0.006038462;0;0;-0.010670838;0;0.016369048;0.007651702;0.01396641;-0.000449438;0;-0.001079914;0;0;0.007279345;0;0;0;0;0;-0.02183908
7;2014;0.011981172;-0.010589651;0;0.028818444;0;0;0.00397351;0;0;0;0;0.009615385;0;NA;0;0.012658228;0;0;-0.032648126;0;0;0;0;0;0.04;0;0;-0.045977011;0;0;0;-0.04;0.070336391;-0.125;0.006153846;0;0.010638298;-0.005979073;0.111111111;-0.171019108;0;0;0;0;0;-0.008462221;0;0.014545199;0;-0.01522694;0;0.025561298;-0.00067446;0;0;0;-0.036827195;-0.006323397;-0.025969105;-0.002521881;-0.004850699;0;0;0.004700353
7;2014;0.009725159;0.004621747;-0.011709602;0;-0.00394124;0;-0.021108179;0;0;0.005154639;0;-0.014285714;0;NA;0;0;-0.052631579;0;0.03;0;0;0.0625;0;0;0.038461538;0;0;0.081927711;0;0.004654771;0;0;0.094285714;0;-0.009174312;0.180743243;0.027719298;-0.006766917;0;0.011140991;0;0;0;0;0.013814186;0.010260508;0;0.013955743;0;0.013083556;0;0.007259963;0.039370079;0.027290157;0;0;0;0.017062937;0;0;0;0;0;0.01754386
7;2014;-0.0180067;0.000242131;-0.010663507;0;0;0;0.020215633;0;0;0.020512821;0;0.009661836;0;NA;0;0.0125;0;0;-0.016990291;0;0;0;0.003448276;0;-0.037037037;0;0;0;0;-0.003474903;0;0;0;0;0;0;-0.033799932;-0.012112036;0;-0.011398176;0.025491525;0;0;0;0;-0.004176422;0;0.008572404;0;-0.00264162;0;0;-0.015151515;-0.028077009;0;0;0;-0.00264714;0;0;0;0;0;0
7;2014;-0.007249467;0.004599371;-0.026107784;0.011204482;-0.064748201;0;-0.015852048;0;0;0;0;0.028708134;0;NA;0;0.012345679;-0.055555556;0;-0.004938272;0;0;0;0.002749141;0;-0.038461538;0;-0.105263158;-0.064587973;-0.090909091;0.029058504;0;0.041666667;0;0;-0.00617284;0;0;0.000766284;0;0.003074558;0.004892239;0;0;0;-0.01629771;-0.013026625;0;-0.01307101;0;-0.00765156;-0.024703225;0;-0.017362637;0.002665113;0;0;0;-0.011409465;0;0.014277216;0;0;0;0
7;2014;0.003436426;0.001445783;-0.001475652;0;0.019230769;-0.092970522;0.013422819;0;0;-0.025125628;0;0.148837209;0;NA;0;-0.012195122;-0.176470588;0;-0.038461538;0;0;0;0;0;-0.04;0.07;-0.058823529;0;-0.1;-0.002635542;-0.107142857;-0.04;-0.08616188;0;-0.01242236;0;0;0.012251149;-0.2;-0.008429119;0;0;0;0;-0.0131145;0;0;-0.019557385;0;-0.018386714;-0.010989011;0;0;-0.005318584;0;0;0;-0.009065551;0;0;0;0;0;0.022988506
7;2014;0.015839041;0.002165544;0.001231527;0.024930748;-0.017358491;0;0.014569536;0;0;0.005154639;0.018050542;-0.020242915;0.043103448;NA;0;0.012345679;0.142857143;0;0.020645161;0;-0.002911208;0;-0.006168609;0;0;0.080373832;0.0625;0;0;-0.003397508;0;0;0;-0.014285714;0;0;0.007067138;-0.001512859;0.125;0.005409583;-0.022324561;0;0;0;0.0017299;-0.014711563;0;0.016657918;-0.006710963;0.001510574;0.003587444;-0.012732728;0.000894654;0;0.028108108;0;0;0.00992259;0;0;0;0;0;-0.035955056
7;2014;-0.005478298;0.00240096;-0.014760148;-0.010810811;-0.001536098;0;-0.001305483;0;0;-0.01025641;0;-0.020661157;0;NA;0;0;0.1875;0;0.003792668;0;0;0;0;0;0.041666667;0;0;0;0.111111111;0;0;0.041666667;0.14;0.014492754;0.003144654;0;0;0;-0.111111111;0.010760953;0.00040375;0;0;0;0;0.010945209;0;-0.003132422;0;0.016892911;-0.000695065;-0.017520605;0;0;0;0;0;0;0;-0.027419355;0;0;0;0
