MONTH;YEAR;ENERGIJOS SKIRSTYMO OPERATORIUS;TELIA LIETUVA;AGROWILL GROUP;AMBER GRID AB;APRANGA;GRIGISKES;GUBERNIJA;INVALDA;INVL BALTIC FARM;INVL TECHNOLOGY;K2 LT AB;KAUNO ENERGIJA;KLAIPEDOS NAFTA;LIETUVOS ENERGIJA;LINAS;LINAS AGRO GROUP;LITGRID;PANEVEZIO STATYBOS TTAS.;PIENO ZVAIGZDES;ROKISKIO SURIS;SIAULIU BANKAS;SNAIGE;UTENOS TRIKOTAZAS;VILKYSKIU PIENINE;VILNIAUS BALDU KOMBINATA;VILNIAUS DEGTINE;ZEMATIJOS PIENAS
10;2014;NA;0;0;0;0.003816794;0.012345679;-0.375;0;0;0;NA;0;0;-0.0625;0;0;0;0.021978022;0;0;0;0;0.030769231;0.005347594;0.006289308;0;0
10;2014;NA;0.010309278;0;0;-0.007604563;0;0;0.029032258;0.119133574;0;NA;0;0;0;0;0;0.014285714;-0.010752688;0.006369427;-0.019480519;0;0.025641026;-0.029850746;0;-0.00625;-0.259259259;0
10;2014;NA;0;0.045454545;0;0.003831418;-0.012195122;0;-0.040752351;-0.080645161;0;NA;0;0;0.053333333;0;0;0;-0.010869565;0.012658228;0.01986755;0;0;0;0;0;0;0
10;2014;NA;-0.010204082;0;0.036585366;0;0;0;0;0;0;NA;0;0;0;0;0.014925373;-0.014084507;0.021978022;0;0;0;0;-0.123076923;-0.010638298;0;0;0.013513514
10;2014;NA;0.010309278;0;0.011764706;0;0.012345679;0;0.029411765;0.003508772;0;NA;0;0;0;0;0;0;0.043010753;0.0125;-0.006493506;0;0;0;0.010752688;0;0;0
11;2014;NA;0;0;-0.011627907;0.003816794;0;0;0;0;0;NA;0;0;0;0;0.014705882;-0.014285714;-0.020618557;-0.030864198;-0.039215686;0;0;0;-0.021276596;0.006289308;0;0
11;2014;NA;-0.010204082;-0.043478261;0;0;0.012195122;0;-0.006349206;0;0;NA;0;0;-0.012658228;0;0.014492754;0;-0.010526316;0.006369427;0;0;0;0;-0.005434783;-0.00625;0.4;0
11;2014;NA;0;0;0;0.003802281;0;0;0.022364217;0.097902098;0;NA;0;0;0;0;-0.014285714;0;-0.010638298;-0.006329114;-0.006802721;0;0.025;0;0.005464481;0.006289308;0;0.013333333
11;2014;NA;0;0;-0.023529412;0.007575758;0;0;0;0;0;NA;0;0;-0.012820513;0;0.014492754;0;0;0;0;0;0;0.052631579;0;-0.0125;0;0
11;2014;NA;0;0;0.012048193;-0.007518797;0.012048193;0.4;-0.00625;0.003184713;0.083916084;NA;0;0;0;0;0;0;0;-0.006369427;0;0;0.073170732;0;0;0.012658228;0;0
11;2014;NA;0.010309278;0;0.011904762;0;-0.011904762;0;-0.040880503;-0.088888889;-0.077419355;NA;0;0;0;0;-0.014285714;0;0;0;0.02739726;0;0;0;0.005434783;-0.00625;0;0
11;2014;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0.012987013;0;0;0.014492754;0;0.006410256;0;0;0.022727273;0;0.005405405;0;0;-0.013157895
11;2014;NA;0;0;0;0.007575758;0;0;0;0;0;NA;0;0;0.012820513;0;0;0;-0.010752688;0;0;0;0;0;-0.016129032;0;0;0
11;2014;NA;0;0;0;-0.007518797;0;0;0;0;0;NA;0;0;0;0;0;0;0;-0.012738854;-0.013333333;-0.058823529;-0.044444444;0;0;0;0;0
11;2014;NA;0.010204082;0.090909091;0;0.007575758;0;0;0;0.080139373;0;NA;0;0;-0.012658228;0;0;-0.014285714;0;0;0;0.0625;0;0;0.005464481;-0.006289308;0;-0.013333333
11;2014;NA;0;0;0;0.003759398;-0.012048193;0;0.032786885;0;0;NA;0;0;0.012820513;0;-0.014492754;0;-0.010869565;-0.006451613;-0.02027027;-0.058823529;0;0.15;-0.005434783;0;0;0
11;2014;NA;0;-0.041666667;0;0.007490637;0.012195122;0;0;-0.074193548;0;NA;0;0;-0.012658228;0;0.014705882;-0.014492754;0;0;0.013793103;0.0625;0.11627907;0;0;0.025316456;-0.035714286;0
11;2014;NA;0;0;0;0;0;0;-0.015873016;-0.003484321;0;NA;0;0;0.012820513;0;-0.014492754;0.014705882;0;0;-0.013605442;0;0.020833333;0;0.005464481;0;0;0
11;2014;NA;0;0;0;0;0;0;0.006451613;0;0;NA;0;0;0.025316456;0;0;0.014492754;0;-0.006493506;0.027586207;-0.058823529;-0.020408163;0;0;-0.012345679;0;0.027027027
11;2014;NA;0;0;0;-0.011152416;0;0;-0.054487179;-0.034965035;-0.055944056;NA;0;0;0;0;0;0;0;0;-0.026845638;0;0;0;0.005434783;0;0;0
11;2014;NA;0;0;0.011764706;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;-0.006535948;0.013793103;0;0;-0.057971014;0;-0.00625;0;0
11;2014;NA;0.01010101;0;0.011627907;0.011278195;0;0;0.047457627;0;0;NA;0;0.034482759;0.012345679;0.090909091;0;0;0;-0.006578947;0;0;0;0;-0.005405405;-0.012578616;0;0
11;2014;NA;0.04;0;0.011494253;0;0;0;0;0;0;NA;0;0;-0.012195122;0;0;0;0;0.052980132;-0.013605442;0;0;0;0;0;0;0
11;2014;NA;-0.019230769;-0.043478261;0.011363636;-0.011152416;0;0;0;0.003623188;0;NA;0;-0.033333333;-0.012345679;-0.083333333;0;0;0;0;-0.013793103;0;0;0;0;0;0;0
11;2014;NA;0.009803922;0.045454545;0;0.003759398;0.012048193;0;-0.029126214;0.032490975;0;NA;0;0;0.0125;0.090909091;0;0.042857143;0.021978022;0;0.006993007;0;0;0;0.005434783;-0.006369427;-0.074074074;0
12;2014;NA;-0.019417476;0;0.011235955;0.02247191;0;0;0;0;0;NA;0;0.034482759;0.012345679;0;0;0;-0.032258065;0;0;0;0;0;0;0.019230769;0;0
12;2014;NA;-0.00990099;0.043478261;-0.011111111;-0.014652015;0;0;0.07;-0.034965035;0;NA;0;0;0;0;0;0;0.011111111;0;0;0;0;0;0.010810811;0;0.08;0
12;2014;NA;0;-0.041666667;-0.011235955;0;0.011904762;0;-0.049844237;0;0;NA;0;0;0;0;0.014705882;-0.02739726;0;-0.050314465;0;0;0;-0.046153846;0;-0.012578616;0;0
12;2014;NA;0.01;-0.043478261;0;0.003717472;0.023529412;0;0;0;0;NA;0;0.033333333;0;0;0;0.028169014;0;0.052980132;-0.020833333;0;0;0;0;-0.012738854;-0.074074074;-0.013157895
12;2014;NA;-0.00990099;0;0.011363636;-0.007407407;0.057471264;0;0.016393443;0;0;NA;0;0;0;-0.083333333;0;-0.04109589;0;0.006289308;0.014184397;0;0;-0.032258065;0;0;0;-0.026666667
12;2014;NA;0;0;0.011235955;0.014925373;0;0;0.035483871;0;0;NA;0;-0.032258065;0;0;0;0;0;-0.03125;-0.020979021;0;0;0;0.005347594;0.006451613;0;-0.01369863
12;2014;NA;0;0;-0.033333333;-0.011029412;-0.010869565;0;0;0;0;NA;0;0;0;0.090909091;-0.014492754;0;-0.010989011;0;0;0;0;0;0;-0.006410256;0;-0.013888889
12;2014;NA;0;0.045454545;-0.011494253;0;0.010989011;0;-0.003115265;0;0;NA;0;0;-0.024390244;0;0;0;0;0;0;0;0;-0.05;0;0;0;0
12;2014;NA;0.01;-0.043478261;0;0;0;0;-0.046875;0.003623188;0;NA;0;0;-0.0125;0;0;0;-0.022222222;0.032258065;0.007142857;0;0;0;0.042553191;0;0;0
12;2014;NA;-0.00990099;-0.045454545;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;-0.05;-0.007092199;0;-0.125;-0.122807018;0.015306122;-0.006451613;0;-0.014084507
12;2014;NA;0.01;-0.047619048;0;-0.003717472;0.032608696;0;0;0.111913357;0.007407407;NA;0;0;-0.037974684;0;0;-0.014285714;-0.011363636;0.111842105;0;0;-0.023809524;0;0;0;0.04;0
12;2014;NA;0;0;0;-0.01119403;0.021052632;0;0;0;-0.007352941;NA;0;-0.033333333;0;0;-0.014705882;0.014492754;-0.057471264;0;0;0;0;0;-0.005025126;0;0;-0.014285714
12;2014;NA;-0.00990099;0;0;-0.01509434;-0.010309278;0;-0.006557377;-0.090909091;0;NA;0;0;0;0;0;-0.014285714;0;0;0;0;0;0;-0.015151515;0;0;0
12;2014;NA;0;0;0.023255814;0.003831418;0.03125;0;0;0;0;NA;0;0.034482759;0.013157895;0;0.014925373;0.014492754;0.024390244;-0.076923077;0;0;0;-0.14;0.01025641;-0.006493506;0;0
12;2014;NA;0;0;0;0;0.01010101;0;-0.00990099;0;0;NA;0;0;0;0;0;-0.042857143;-0.011904762;0.006410256;0;0;-0.024390244;0;0.005076142;0.006535948;0;0.014492754
12;2014;NA;0;0;-0.011363636;0;-0.01;0;0;0;0;NA;0;0;0.012987013;-0.083333333;0;0;0.012048193;0.057324841;0;0;0;0;0;-0.006493506;0;0
12;2014;NA;0;0;0;0.003816794;-0.01010101;0;0;0;0.044444444;NA;0;0.033333333;0;0;0.014705882;0.014925373;0;-0.060240964;0;0;0;0;0;0;0;-0.014285714
12;2014;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;2014;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;2014;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;2014;NA;-0.01;0;0.011494253;-0.011406844;0;0;0.033333333;0;0;NA;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0.01010101;0.006535948;0;0.014492754
12;2014;NA;0;0;0.022727273;0.007692308;0;0;0;0;0;NA;0;0;-0.025;0;0;-0.029411765;0.023809524;-0.006410256;-0.014285714;0;0;0.418604651;0;-0.006493506;0.038461538;0
12;2014;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2015;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2015;NA;0;0;-0.011111111;0.015267176;0.020408163;-0.428571429;0;0;0;NA;0;0.032258065;0;0;0.014492754;0.060606061;0;0;0;0;0;0;0;0.006535948;0;0
1;2015;NA;0.01010101;0;-0.011235955;-0.015037594;0;0.25;0;0;0;NA;0;0;0;0;-0.014285714;0;0.011627907;0;0.02173913;0;0;0;0.01;0.006493506;0;0
1;2015;NA;0;0;0;0.007633588;0.02;0;0;-0.014285714;0;NA;0;0;0;0;0;-0.014285714;0.022988506;0;0;0;0;0;-0.00990099;0;0;0
1;2015;NA;0;0.05;0;-0.007575758;0.009803922;0;0;0;0;NA;0;0;0.012820513;0;0;0.014492754;0;0.04516129;0;0;0.125;0;0;0.006451613;-0.148148148;0
1;2015;NA;-0.01;0;0;0.007633588;0.058252427;0;-0.035483871;0;0;NA;-0.081632653;0.03125;-0.012658228;0;0;0;0;-0.043209877;-0.007092199;0;0;0;0.005;0;0;0
1;2015;NA;0.01010101;0.095238095;0;0.003787879;-0.04587156;0;0;0;0;NA;0;0.03030303;0.038461538;0.090909091;0;0;0.011235955;0;0;0;0;0;0;-0.012820513;0;0
1;2015;NA;0;0;0;-0.011320755;0.009615385;0;0.003344482;-0.02173913;-0.042553191;NA;0;0;0;0;0;0;-0.022222222;0.038709677;0;0;0;0.016393443;-0.014925373;0.012987013;0;-0.014285714
1;2015;NA;-0.01;-0.086956522;0.011363636;0;-0.047619048;0;-0.006666667;-0.044444444;-0.059259259;NA;0;0;0;0;0;0.014285714;-0.034090909;0;0;0;0;0;-0.02020202;0.006410256;0;0
1;2015;NA;0.01010101;0;0.011235955;0.011450382;0.01;0;-0.010067114;0;0;NA;0;-0.029411765;0;0;0;-0.014084507;0;0;0;0;0;-0.032258065;-0.020618557;0;0;0.014492754
1;2015;NA;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0.035294118;0;0;0;0;-0.233333333;-0.010526316;0.006369427;0;0
1;2015;NA;0;0.095238095;-0.022222222;0;0.00990099;0;0;0;0;NA;0;0.03030303;0.024691358;0;0;0;0.011363636;-0.037267081;0;0;0;0;-0.010638298;0;0;0
1;2015;NA;0.01;0;0;-0.003773585;-0.009803922;0;0;0;0;NA;0;0;-0.024096386;0;0;0;0.011235955;0.006451613;0.007142857;0;0;0;0;0;0;0
1;2015;NA;0;0;0;0;-0.00990099;0;0.016949153;0.007751938;0;NA;0;-0.029411765;0;0;0;0;0;0;-0.007092199;0;0;0;0;0;0;-0.014285714
1;2015;NA;0;0;0;-0.003787879;-0.02;0;0.026666667;0;0.11023622;NA;0;0.03030303;0.012345679;0;0;0.014285714;0.011111111;0;-0.014285714;0;0;0;-0.005376344;0;0;0
1;2015;NA;0.01980198;-0.043478261;0;0.007604563;0.040816327;0;-0.025974026;0;0;NA;0;-0.029411765;0;0;0;-0.014084507;0;-0.006410256;0;0;0;0;0;0.006329114;0;0
1;2015;NA;0;0;0;-0.00754717;0.019607843;0;0;-0.007692308;0;NA;0;0;-0.012195122;0;0;-0.014285714;0;-0.012903226;0;0;-0.066666667;0;0;0.006289308;0;0
1;2015;NA;0;0;0.011363636;0;-0.009615385;0;0;0;0;NA;0;0;0;-0.083333333;0.014492754;0;0;-0.006535948;0;0;0;0;0;-0.0125;0;0
1;2015;NA;-0.019417476;0;0;0.003802281;-0.009708738;0;0;0.085271318;0;NA;0;-0.03030303;0;0;0;0.028985507;-0.021978022;0;0;0;0;0;0;0;0;0
1;2015;NA;0;0;0.02247191;0.003787879;0;0;0;0;-0.092198582;NA;0;0;0;0;0;-0.028169014;0;-0.006578947;0;0;0;0;0;0;0;0
1;2015;NA;0.02970297;0.045454545;0;-0.003773585;0;0;0;0;0;NA;0;0.03125;0;0;0;0.028985507;0;0;0;0;0;0;0;0;-0.130434783;0
1;2015;NA;-0.009615385;0;0.010989011;0.011363636;0;0;0;0;0;NA;0;0;0;0;0;-0.028169014;0;0;0;0;0;0;0.010810811;0.012658228;0;0
2;2015;NA;0;0;-0.010869565;0.003745318;0;0;0;0;0;NA;0;0;0;0;0;0.014492754;0;0;0;0.0625;0;0;-0.005347594;-0.00625;0;0
2;2015;NA;0;0;-0.010989011;-0.003731343;0.009803922;0;-0.003333333;-0.007142857;0;NA;0;0;0.012345679;0.090909091;0;0;0;0;0;0;-0.047619048;0;0;0;0;0
2;2015;NA;0;0;-0.011111111;0.011235955;0;0;0;0;0;NA;0;0;0;0;0;0;0.02247191;0;0;0;0.025;0;0.005376344;0;0.25;0
2;2015;NA;0.009708738;0;0.011235955;0;0;0;0;0;0;NA;0;0.03030303;0;0;0.014285714;0;0.010989011;0.039735099;0.02173913;0;0;0;0;0.006289308;0;0.014492754
2;2015;NA;-0.009615385;0;-0.011111111;0.003703704;0;0;0.006688963;0.028776978;0;NA;0;0;-0.012195122;-0.083333333;0;0;0;0;0.007092199;0;0;0;0.010695187;0.00625;0;0
2;2015;NA;0;0;0;-0.003690037;0;0;0;0;0;NA;0;0;0;0;0;0;-0.02173913;0;0;0;0;0;-0.010582011;0;0;0
2;2015;NA;0;0;0;0;-0.009708738;0;0;0;0;NA;0;0;0;0;0;0;0;0.01910828;0;0;0;-0.065217391;-0.005347594;0;0;0.042857143
2;2015;NA;0;0;0.011235955;0;0.009803922;0;-0.003322259;-0.020979021;0;NA;0;0.029411765;0.012345679;0;0;0.014285714;0;-0.03125;0;0;0;0;0.005376344;0;0;0
2;2015;NA;0;0;0;0;0;0;-0.003333333;-0.007142857;0;NA;0;0.028571429;-0.012195122;0.090909091;0;-0.014084507;0.022222222;0.012903226;0;0;0;0;0;0;0;0
2;2015;NA;0.009708738;0;0;0.007407407;0;0;0.006688963;0;0;NA;0;0;0;0;0;0.014285714;-0.010869565;-0.025477707;0;0;-0.024390244;0.046511628;-0.005347594;0;-0.04;-0.04109589
2;2015;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2015;NA;0;0;0;-0.003676471;0;0;0;0;0;NA;0;0;0;0;0;-0.014084507;-0.010989011;0.013071895;-0.021126761;0;0;0;0.016129032;0;0;-0.014285714
2;2015;NA;0;-0.043478261;-0.011111111;0;-0.009708738;0;0;0;0;NA;0;0;0.012345679;-0.083333333;0.042253521;0;0;0.012903226;0.014388489;0;0;0;-0.005291005;0;0;0.028985507
2;2015;NA;0;0;0;-0.003690037;-0.009803922;0;0;0;0;NA;-0.066666667;0;0;0;0;0;0;-0.038216561;0.028368794;0;0;0.066666667;0.005319149;0.00621118;0;-0.028169014
2;2015;NA;0;0;0.02247191;0.007407407;0.00990099;0;0.023255814;0;0;NA;0;0.055555556;0;0;0;0.014285714;0.011111111;0;0.006896552;0;0;0;0.010582011;0.00617284;0;0
2;2015;NA;0;0.045454545;0.021978022;0.011029412;0;-0.166666667;-0.019480519;0;0;NA;0;0.026315789;0;0;-0.013513514;-0.014084507;-0.021978022;0;0.02739726;0.058823529;0;0;0;0;0;0
2;2015;NA;0;0;0;-0.007272727;0;0;0;0;0;NA;0;0;0.024390244;0.090909091;0.01369863;0.014285714;0.011235955;0.039735099;0;0;0;0;-0.005235602;0;0;0.014492754
2;2015;NA;0;0;-0.010752688;0.007326007;0;0;-0.003311258;-0.032374101;0;NA;0;0.025641026;-0.023809524;0;0;0;0.011111111;-0.031847134;-0.053333333;0;0;0.041666667;-0.005263158;-0.006134969;-0.166666667;0
2;2015;NA;-0.009615385;0;0.010869565;-0.007272727;0.009803922;0;0;0;0;NA;0;0.05;0;0;0;0.014084507;-0.010989011;0;0;-0.055555556;0;0;-0.005291005;0.012345679;0.2;-0.014285714
2;2015;NA;0.009708738;0;0;0.018315018;0.038834951;0;0;0;0;NA;0;0;0;-0.083333333;-0.054054054;-0.013888889;0.011111111;-0.006578947;0;0;0;0;0;-0.012195122;0.166666667;0
3;2015;NA;0.009615385;0;-0.021505376;0.007194245;0;-0.2;0.013289037;0;0;NA;0;-0.023809524;0.024390244;0;0;0;-0.010989011;0.039735099;0.007042254;0;0;-0.04;0.042553191;0.012345679;0;0.014492754
3;2015;NA;-0.00952381;0;0.021978022;-0.010714286;-0.009345794;0.75;0;0;0;NA;0;0;0.011904762;0;0;0;0;-0.006369427;0;0;0;0;-0.005102041;-0.006097561;0;0
3;2015;NA;0.009615385;0.043478261;0;-0.010830325;-0.009433962;0;0;0;0;NA;0;-0.024390244;-0.023529412;-0.090909091;0;0;0;0;0;0;0;0;-0.005128205;0;0;0
3;2015;NA;0;0;0;0.00729927;0;0;-0.013114754;0.003717472;0;NA;0.047619048;0;0;0;0;0;0.011111111;0;0;0.058823529;0;0;-0.005154639;0.012269939;-0.071428571;0
3;2015;NA;0;0;0.043010753;0;0.00952381;0;0;0;0;NA;0;0.025;0.024096386;0;0;0;0.010989011;-0.025641026;0;0;0;0;0.005181347;0;0.115384615;0
3;2015;NA;-0.00952381;-0.041666667;-0.010309278;0;0;0;0.029900332;0;0;NA;0;0;0;0;0;0;0;0;-0.006993007;0;0;-0.020833333;-0.015463918;0;0;0
3;2015;NA;0.019230769;0;0;0.003623188;0;0;0;0;0;NA;0;0;-0.011764706;0;0;0;0;0;0.007042254;0;0;0;0.005235602;-0.012121212;0;0
3;2015;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;2015;NA;0;0;-0.010416667;0.003610108;0;0;0;0;0.203125;NA;0;-0.048780488;0.011904762;0;0;0.014084507;0;0;0.006993007;0;0;0;-0.015625;0.012269939;0;0
3;2015;NA;0;0;0;0.025179856;0.037735849;-0.142857143;0;0;0;NA;0;0;0.011764706;0;0;-0.013888889;0;0;0;0;0;0;0.005291005;-0.006060606;0;0
3;2015;NA;0;0;0;-0.003508772;0.036363636;0;0;0;0.006493506;NA;0.045454545;0.025641026;0;0;0;0;-0.010869565;0;0;0;0;0;0.005263158;0.006097561;0.034482759;0
3;2015;NA;0.009433962;0;0.042105263;-0.003521127;-0.00877193;0;0;0;0;NA;0;0;0;0;0;-0.014084507;0.010989011;0.039473684;0.013888889;0;0;0;0.005235602;0;0.033333333;0
3;2015;NA;0;0;0.01010101;0.007067138;0.008849558;0;0;0.003703704;0.238709677;NA;0;0;0.023255814;0;0;0.014285714;-0.010869565;0;-0.01369863;-0.055555556;0;0.063829787;0;0;0;0
3;2015;NA;0;0;0;0;0;0;0.016129032;0.003690037;-0.135416667;NA;0;-0.025;-0.011363636;0;0;0;-0.010989011;0;0;0.058823529;-0.05;0.14;0.005208333;0;0;-0.014285714
3;2015;NA;0.009345794;0;0;0;-0.00877193;0;-0.015873016;0;0;NA;0;0;0.011494253;0;0;-0.014084507;0;0;0.006944444;0;0;0;0;0;0.032258065;0
3;2015;NA;0;0;0.04;0.003508772;0.008849558;0;0.016129032;0;0;NA;0;-0.025641026;0.011363636;0.1;0;0;0;-0.006329114;0;0;0;0;0.010362694;0;-0.03125;0
3;2015;NA;0.009259259;0;-0.028846154;0;0;0;0;0;0;NA;0;0;0;0.090909091;0;0;0;0;-0.006896552;0;0;0;0;0;0;0.014492754
3;2015;NA;0;0.043478261;-0.01980198;0;0.00877193;0;-0.015873016;0;0;NA;0;0;0;-0.083333333;0;0;0;0;0;0;0;0;-0.01025641;0;0;0
3;2015;NA;0.009174312;-0.041666667;0.161616162;0.006993007;0;0;0;0;0;NA;0;-0.026315789;0.011235955;0.090909091;0;0.028571429;-0.011111111;-0.006369427;-0.006944444;-0.055555556;-0.078947368;0;0.010362694;0.012121212;0;0
3;2015;NA;0;0;0.052173913;0.006944444;0;0;0;0;-0.06626506;NA;-0.065217391;0;0.011111111;0;0;0;0;0;0;0.058823529;0;0;-0.01025641;0.005988024;0;0.014285714
3;2015;NA;-0.018181818;0;0.024793388;0.010344828;0;0;0;0.036764706;0;NA;0;0.027027027;0.010989011;0;0;0;0;0;0;0;0;0;0;-0.005952381;-0.064516129;-0.014084507
3;2015;NA;0.009259259;0;-0.008064516;0;0.008695652;0;0;0;-0.012903226;NA;0;0;-0.010869565;0;-0.014285714;0.013888889;0;0.012820513;-0.006993007;0;0.028571429;-0.105263158;0.010362694;0.011976048;0;0
4;2015;NA;0;0;-0.008130081;0.006825939;-0.00862069;0;0.016129032;-0.031914894;0;NA;0;0;0.021978022;0;0;-0.054794521;0.011235955;-0.03164557;0.021126761;0;0;0;0.005128205;0.00591716;0;0
4;2015;NA;0;0;0.008196721;0.003389831;0;0;0.006349206;0;0.032679739;NA;0;0.026315789;0.010752688;-0.166666667;0;0.028985507;0;0.032679739;-0.013793103;0;0;0;0;0;0.034482759;0.042857143
4;2015;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;2015;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;2015;NA;0;0;0;0.010135135;0.017391304;0;0.003154574;0;0;NA;0;0;-0.042553191;0;0.014492754;-0.028169014;0.022222222;0;0;0;0;0;-0.005102041;0.017647059;0.033333333;-0.04109589
4;2015;NA;0;0.086956522;0.024390244;0.003344482;-0.008547009;0;-0.025157233;-0.003663004;0;NA;0;0;0;0;-0.014285714;0.014492754;0.119565217;0.018987342;-0.013986014;0;0;0;0.01025641;-0.005780347;0;0
4;2015;NA;0;0;0;-0.016666667;0;0;0;0;0.050632911;NA;-0.023255814;0;-0.022222222;0;0;0;0;0.00621118;0;0;0;0;0;-0.052325581;0;0
4;2015;NA;0;-0.04;-0.007936508;0.010169492;0;0;0;0;-0.018072289;NA;0;0;0.022727273;0;0;-0.014285714;0.009708738;-0.00617284;-0.007092199;0.111111111;0;0;0;0;0;0
4;2015;NA;0.009174312;-0.041666667;0.016;-0.003355705;0;0;0;0;0;NA;0;0;-0.011111111;0;0;0;-0.009615385;0;0;0;0;0;-0.015228426;-0.006134969;0;-0.014285714
4;2015;NA;0;0;0.007874016;-0.01010101;-0.00862069;0;0;0;0;NA;0;0;-0.011235955;0.1;0;0;0.009708738;0;0;0;0;0;0;0;0;0
4;2015;NA;-0.009090909;0;0;0.010204082;-0.043478261;0;-0.006451613;-0.007352941;-0.024539877;NA;0;0;0;0;0;0.014492754;-0.009615385;0;0;0;0;0;-0.005154639;0;0;-0.014492754
4;2015;NA;0;0;0.0078125;0.006734007;0.027272727;0;0.006493506;0;0;NA;0;0;0;0;0;0;0.019417476;-0.00621118;0;0;-0.027777778;0.039215686;0.005181347;-0.018518519;0;-0.014705882
4;2015;NA;0;0;-0.031007752;-0.003344482;-0.008849558;0;-0.006451613;0;0;NA;0;-0.025641026;-0.022727273;0;0;-0.014285714;-0.019047619;-0.03125;0;0;0;0;0;0.012578616;0;0
4;2015;NA;0;0;0.04;0;0;0;-0.00974026;0;0.025157233;NA;0;0;0.011627907;0;0;0.014492754;0;0;-0.007142857;0;0;-0.037735849;0;-0.01863354;0;0
4;2015;NA;-0.009174312;0.043478261;-0.023076923;-0.003355705;0.008928571;0;0.006557377;0;0;NA;0;0;0;0;0;-0.014285714;0.009708738;0;-0.007194245;0;0;0;0;0.025316456;-0.032258065;0
4;2015;NA;0;0;0.062992126;0;0.017699115;0;-0.006514658;-0.011111111;-0.030674847;NA;-0.023809524;0;0.011494253;0;0;0.014492754;0;0;0.014492754;0.05;0;0;0;0;0.033333333;0
4;2015;NA;0.009259259;0;0.02962963;0.003367003;0.008695652;0;0.032786885;0;0.050632911;NA;0;0.026315789;0;0;0;0;-0.009615385;0;0.014285714;0;-0.114285714;0;0;-0.00617284;0;0.029850746
4;2015;NA;-0.009174312;0;-0.035971223;0;0.00862069;0;0;-0.014981273;0;NA;0;0.025641026;0;0;0;-0.028571429;0.009708738;0.058064516;0.014084507;0;0.129032258;-0.019607843;-0.005154639;-0.01863354;0;0
4;2015;NA;0;0;0.007462687;-0.003355705;-0.008547009;-0.166666667;0;-0.007604563;-0.048192771;NA;0;0;-0.022727273;-0.090909091;0;0;0;0;-0.0625;0;0;0;-0.005181347;0;-0.032258065;0
4;2015;NA;0;-0.041666667;0.014814815;-0.003367003;-0.017241379;0;-0.031746032;0;0;NA;0;-0.025;0.011627907;0.1;0;0;0;0;0.014814815;0;0;0;0;0;0;0
4;2015;NA;-0.009259259;0;0.02189781;0.006756757;0.00877193;0;0;0;0;NA;0;0;0;0;0;0.014705882;0;0;0;0;0;0;0;0.012658228;0;0
4;2015;NA;0.009345794;0;0.007142857;-0.006711409;0;0;0;0;0.025316456;NA;0;-0.025641026;0.011494253;0;0;0.014492754;0;0;0.01459854;0;0;0;0;0;0;-0.014492754
5;2015;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;2015;NA;0;0;0;-0.027027027;-0.008695652;0;0;0;0.00617284;NA;0;0.026315789;0;0;0;0;-0.009615385;0;0;0;0;0;0.005208333;-0.00625;0;0
5;2015;NA;-0.009259259;0;-0.007092199;0.003472222;0;0;0;0.003831418;0;NA;0;0;0;0;0;-0.014285714;0.029126214;-0.012195122;0;0;0;0;-0.005181347;0.006289308;0;0
5;2015;NA;0.009345794;0.043478261;-0.021428571;-0.003460208;0.01754386;0;0;0;-0.049079755;NA;0;0;0;0;0;0;0.009433962;-0.00617284;0;0;-0.085714286;0;0;-0.0125;0;-0.014705882
5;2015;NA;-0.009259259;-0.041666667;-0.226277372;-0.010416667;0;0.4;0;0;-0.006451613;NA;0;0;-0.022727273;0;0;0;-0.018691589;-0.01863354;0;0;0;0;0;0;0;0
5;2015;NA;0;0;-0.028301887;-0.007017544;0;0;0;0;0;NA;0;0;0.023255814;0;0;0;-0.00952381;0;0;0;0;0;-0.026041667;-0.012658228;0;0
