MONTH;YEAR;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B
5;2014;0.002941176;0.002222222;0.002898551;0;-0.011152416;0;-0.002416918;-0.008519004;0.004678363;0.004166667;0;0;-0.001085776;0.047058824;-0.006024096;0;0.026785714;0.010309278;-0.001064963;-0.016949153;0.001077586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.009090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.075;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.057401813;0;0;0;0;0;0;NA;0;0;NA;0;0;0;-0.009433962;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.076923077;0.011363636;0;0;0;0;0.008571429;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.047489454;0;0;0;0;0;0;0;0;0;0;0;0;-0.011904762;0;0;0;NA;NA;0;0.0625;0;0;0;0;0.002554278;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0.012995668;0.011111111;0;NA;0;0;0;0;0;0;0;0;0;0;0.111111111;0;0.013333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016949153;0
5;2014;0.032258065;0;-0.002890173;0;0;0;-0.005148395;0.00462657;0;0;-0.057692308;-0.000634921;0;0.041198502;0;0;0.013043478;0.002040816;0;0;0;0;0;0;0;0;0;-0.003115265;0;0;0;0;0;0;0;0;0;0.014851485;-0.004587156;0;0;0;0;0;0;0;0;-0.003220612;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.062091503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0.058823529;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;2014;-0.002840909;-0.002217295;0.005797101;0;0;0;-0.00152207;0;0;0;0;-0.002541296;0;0.025179856;0;0.010806318;-0.025751073;0;0;0;-0.002152853;0;0;0.036363636;0;0;0;0.01875;0;0;0;0;0;0;0;0;0;-0.014634146;0;0;0;0;0;0;0;0;0.05;-0.021001616;0;0;0;0;0;NA;0;0.263157895;0;0;0;0;0;-0.011627907;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0.024390244;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.142857143;-0.02247191;0;0;0;0;0;0;0;0;0;-0.014814815;0;0;0;0;0;0;0.034482759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;-0.01433121;0;0;NA;0;0;0;0;NA;0;0;0;0.03125;NA;0;0;NA;0;0;-0.023026316;0;0;NA;0;0;0;0;0;0;0;0;0.083333333;0;0.1;0;0.026315789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;2014;-0.017094017;0;-0.005763689;-0.016666667;0;0;0.006097561;-0.008552632;-0.001164144;0;-0.040816327;0;0;-0.021052632;-0.004040404;0.069078947;-0.008810573;0;0;-0.005747126;-0.007551241;0;0;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;-0.00921659;0;0;0;0;0;0;0;0;0.014851485;0;0;0;0;0;NA;0;0;0.025104603;0;0;0;0;0.011764706;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;-0.030612245;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005642787;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0.021001616;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;-0.010989011;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;2014;-0.005797101;-0.022222222;0.002898551;-0.004035513;0;0;0;-0.00066357;-0.012820513;0;0.127659574;0;-0.005434783;-0.014336918;0.010141988;0;-0.013333333;-0.012219959;0;0.01734104;-0.002173913;0;0;0.01754386;0;0;0;0.021406728;0;0;0;0;0;0;-0.021621622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;-0.024691358;0;0;0;0;0;0;NA;0;0.023809524;0;0;0;0;0;0;0;0;0;NA;0;0;NA;-0.006514658;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005747126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010989011;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0;-0.03030303;NA;0;0;NA;0;0;0;-0.033333333;0;NA;0;0;0;0;0;0;0;0;0;0;-0.045454545;0;0.012820513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0125;0
5;2014;-0.002915452;0;0.00867052;0;-0.011278195;0;-0.000606061;0;0.003541913;-0.004149378;0.030188679;0.01910828;-0.016393443;-0.029090909;-0.016064257;0;-0.009009009;-0.010309278;-0.004264392;-0.011363636;0.018518519;0;0;-0.017241379;0.037037037;0;0;0.008982036;-0.029411765;0;0;0;0;0;0;0;0;0;0.004651163;0;0;0;0;0;0;0;0;0.040650407;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.036199095;NA;0;0;0;0;0;0;0;0;0;0;NA;0;-0.023255814;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039215686;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.011428571;0;0;0;0;0;0;0;0;-0.002604167;0;0;0;0;0;0;0;0.066666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0.006329114;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;-0.002020202;-0.011494253;0;NA;0;0;0;0;0;0;0;0;0;0;0.047619048;0;-0.012658228;0;0;0;0;0;0;0;-0.015384615;0;0;0;0;0;0;0;0;0
6;2014;-0.005847953;0.004545455;-0.00286533;0;-0.003802281;0;-0.002425713;0.000664011;-0.011764706;-0.0125;0;0;0.005555556;-0.011235955;0.030612245;0;0;-0.01875;0.002141328;-0.017241379;-0.026737968;0;0;0.01754386;0;0;0;0.014836795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.047619048;0.0625;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.006134969;0;0;0;NA;0;0.047619048;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;-0.03125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.011560694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;-0.012578616;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0.000337382;0.034883721;0;NA;0;0;0;0;0;0;0;-0.096774194;0;0;0;0;-0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2014;-0.017647059;0;0.002873563;0;0;0;0;0.00398142;0.010714286;-0.012658228;0;0.01875;0.016574586;0.011363636;0;0;0;-0.004246285;0;0;0.005494505;0;0;0;0;0;0;0.00877193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001470588;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;-0.045454545;0;0;0.042857143;0;0;0;0;-0.042105263;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005847953;0;0;0;0;0;0;0;0;0;0.015037594;0;0;0;0;0;0;-0.029411765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.036144578;0;0;0.016910299;NA;NA;0;0.055555556;0;0;0;0;-0.003248408;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.013157895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000823045;0
6;2014;-0.011976048;0.00678733;-0.005730659;0;0;0;-0.001519757;0;-0.001177856;-0.004273504;0;0;0;0;-0.01980198;0;0;0.010660981;0;-0.011695906;0.003278689;0;0;0;0;0;0;-0.008695652;0;0;0;0;0;0;0;0;0;0.014851485;0;0;0;0;0;0;0;0;0;0.001472754;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030769231;0;0;0;0;0.067864271;0;0;0;0;0;0;0;0;0;0.005813953;0;0.061111111;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;-0.060606061;0;0;0;0;0;0;0;-0.024;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0.017130621;0;-0.00587897;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0.02247191;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;-0.051948052;0;0;0;0;0;0;0;0.015625;0;0;0;0;0;0;0;0.003289474;0
6;2014;-0.027272727;0.042696629;0.008645533;0;0;0;-0.00456621;-0.003965631;-0.009433962;0;0;0;-0.005434783;0.011235955;0.006060606;0;0;0.008438819;0.013888889;0.017751479;-0.019607843;0;0;0;0;0;0;-0.00877193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066176471;0;0;0;0;0;NA;0;0;0;0;0;0;0;-0.011627907;0;0.004366812;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0.023809524;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0;0;0;0;0.022429907;0;0;0;0;0;0;0;0;0;0.01734104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032258065;0;0;0;0;0;0;0;0.024590164;-0.072222222;0;0;0;0;0;-0.0625;0;0;0;NA;NA;0;-0.052631579;0;0;0;0;0.009192004;0;0;NA;0;0;0;0;NA;0;0;0;0.03125;NA;0;0;NA;0;0;0;0.021978022;0;NA;0;0;0;0;0;0;0;0;0;0;0.090909091;0;0.054794521;0;0;0;0;0;0;0;0.015384615;0;0;0;0;0;0;0;0;0
6;2014;0;-0.00862069;0.008571429;0;0.003816794;0;0;0;0.004761905;0;0;0;0;-0.014814815;0.004016064;0;0.009090909;0;0.002107482;0.011627907;0.016666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.034482759;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.011764706;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;-0.023255814;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.053016453;0;0;0;0;0;0;0;0;0.076923077;-0.005681818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;NA;NA;0;0;0;0;0;0;-0.005414013;0;0;NA;0;0;0;0;NA;0;0;0;-0.03030303;NA;0;0;NA;0;0;-0.015177066;0;0;NA;0;0;0;0;0;0;0;0;0;0;-0.041666667;0;-0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000819672;0
6;2014;0;-0.008695652;-0.008498584;0;0;0;0.001529052;0.0066357;-0.002369668;0;0;0;0.001092896;-0.003759398;0;0;0.009009009;0.008368201;0;0;-0.002185792;0;0;0;0;1;0;-0.002949853;0;0;0;0;0;0;0;0;0;0;-0.00462963;0;0;0;0;0;0;0;0;0.013333333;0;0;0;0;0;NA;0;0;-0.008163265;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.027777778;0;0;0;0;0;0;0;0;0.071428571;0.017142857;0;0;0;0;0;0;0;0;0;-0.057971014;0;0;0;0;0;0;0.090909091;0;0;0;0;0;0;0;0;0.02994012;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0.005443484;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;-0.039473684;0;0;0;0;0;0;0.067961165;0;0;0;0;0;0;0;0;0;0
6;2014;0;-0.013157895;0.011428571;0;0;-0.030689655;-0.001526718;0.014502307;0.004750594;0.008583691;0;-0.003067485;0.006550218;0;-0.01;0;0.004464286;0.006224066;0.004206099;-0.017241379;-0.003285871;0;0;0;0;0;0;-0.00887574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002;-0.019736842;0;0;0;0;0;NA;0;0;0;0;0;0;0;-0.023255814;0;0.004347826;NA;0;0;0;0;0;0;0;0;0;0;NA;0;-0.023809524;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005617978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.027777778;0;0;0;0;0;0;0;0;0.046511628;0;-0.013076733;0;0;0;0;0;0;0;NA;NA;0;-0.055555556;0;0;0.021052632;0;6.37E+00;0;0;NA;0;0.021444695;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;-0.010752688;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.01369863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000819001;0
6;2014;0;0;0;0;0;0;0.00030581;0;0;0;0;0.001846154;0.010845987;0;0;0;0.035555556;0.004123711;0;0;-0.005494505;0;0;-0.025862069;0;0;0;-0.005970149;0;0;0;0;0;0;0;0;0;-0.014634146;0;0;0;0;0;0;0;0;0;-0.026845638;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;-0.008658009;NA;0;0;0;0;0;0;0.003703704;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003666667;0;0;0;0;0;0;0;0;0;0;0;0.005649718;0;0;0;0;0;0;0;0;0.005221932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0.117647059;0;0;0;0;-0.00299344;0;0;NA;0;0;0;0;NA;0;0;0;0.03125;NA;0;0;NA;0;0;-0.006849315;-0.010869565;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;-0.027027027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2014;0.040498442;0;0.005649718;0;0;0;0.001222868;0.020792723;0;0.004255319;-0.010989011;0;-0.020386266;-0.01509434;0;0;0;0.002053388;0;0.005847953;-0.005524862;0;0;0;0.017857143;0.055555556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.020689655;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033707865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.028571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.069946748;NA;NA;0;0;0;0;0;0;0.002938546;0;0;NA;0;0;0;0;NA;0;0;0;0.03030303;NA;0;0;NA;0;0;-0.006896552;-0.010989011;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2014;0.011976048;0;0;0;-0.003802281;0;0.001526718;0;-0.001182033;0;0;-0.004914005;0;0.01532567;0;0;0.004291845;0;0;0.011627907;0.007777778;0;0;0;0;0;0;-0.009009009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.007042254;0;0;0;0;0;NA;0;0;0;0;0.022727273;0;0;-0.035714286;0;-0.052401747;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.016304348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029411765;0;0;0;0;0;0;0;0;0.008888889;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;-0.007324841;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0.003472222;-0.011111111;0;NA;0;0;0;0;0;0;0;0;0;0;0.043478261;0;0.013888889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2014;0.00887574;0;-0.008426966;0;0;0;0.00304878;0;-0.002366864;0;0;0;0;0.018867925;-0.01010101;0;0.012820513;0;0;0;0.014332966;0;0;0;0;0;0;-0.015151515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007092199;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.032258065;NA;0;0;0;0;0;0;-0.003690037;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.011049724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.034482759;0;0;0;NA;NA;0;0;0;0;0;0;0.000962464;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;-0.073170732;0;0;0;0;0;0.041666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.018003273;0
6;2014;0;0;0.002832861;0;0;0;-0.006079027;0.01145767;-0.003558719;0.021186441;0;-0.018518519;0.004381161;0;0;0;0.016877637;0;0;0.017241379;0.032608696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004651163;0;0;0;0;0;0;0;0;0.028169014;0;0;0;0;0.03960396;NA;0;0;0;0;0;0;0;0;0;0.026785714;NA;0;0;0;0.012658228;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047169811;0;0.003680161;0;-0.017857143;0;0;0;0;0;0;0;0;0.066666667;0.005586592;0;0;0;0;0;0;0;0;0;0;-0.052631579;0;0;0;0;0;-0.027777778;0;0;0;0;0;0;0;-0.005;0.002202643;0;0;0;0;0;0.011904762;0;0;0;NA;NA;0;0;0;0;0;0;-0.012820513;0;0;NA;0;0;0;0;NA;0;0;0;0.029411765;NA;0;0;NA;0;0;-0.000346021;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.04;0;0.01369863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2014;0.011730205;0.004444444;-0.002824859;0;0;0;0.000917431;0;-0.005952381;-0.024896266;0;0;-0.00436205;-0.040740741;-0.006122449;0;-0.012448133;0;-0.007329843;0;0;0;0;0;0;0;0;0.003076923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02739726;0;0;0;0;0.066666667;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;-0.024390244;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.132;0;0;-0.016666667;0;0;0;0;0;0;0;0;0;0;0.055555556;0;0;0;0;-0.02;0;0;0;0;0;0;0;0;-0.005025126;0.010989011;0;0;0;0;0;0;0;0;0;NA;NA;0;0.052631579;0;0;0;0;0.001298701;0;0;NA;0;0;0;0;NA;0;0;0;0.085714286;NA;0;0;NA;0;0;0.024575978;0.02247191;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;-0.013513514;0;0;0;0;0;0;0;0.03030303;0;0;0;0;0;0;0;0;0
6;2014;0.008695652;-0.004424779;0;0;0;0;0;0.043423537;-0.005988024;0.008510638;0;0;0.00109529;0.023166023;-0.01026694;0;0.016806723;-0.010245902;0;-0.016949153;0.006315789;0;0;0;0;0;0;-0.006134969;0;0;0;0;0;0;0.063535912;0;0;0;-0.004672897;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0625;-0.005649718;0;0;0;0;0;0;0;0;0;0;0.052631579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032608696;0;0;0;0;0;0.047058824;0;0;0;NA;NA;0;0.1;0;0;0;0;0.011608301;0;0;NA;0;0.049723757;0;0;NA;0;0;0;0.131578947;NA;-0.166666667;0;NA;0;0;0;0.021978022;0;NA;0;0;0;0;0;0;0;0;0;0;0.038461538;0;0.01369863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2014;0;0.022222222;-0.002832861;-0.015397083;0;0;0.00061106;0.016887817;0;0;0;0.006289308;-0.004376368;0;0.006224066;0;-0.033057851;0;0;0;0.012552301;0;0;-0.017699115;0;0;0;-0.012345679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027944112;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.025;0;0;0;0;0;0;NA;0;0.025;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;-0.011952191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.058823529;0.005681818;0;0;0;0;-0.033994334;0;0;0;0;0;0;0;0;0;0;0;-0.028571429;0;0;0;0;0;0;0;-0.012121212;-0.030526316;0;-0.0025;0;0;0;0;0;0;0;NA;NA;0;0.045454545;0;0;0;0;-0.005705494;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0.2;0;NA;0;0;0.0125;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.037037037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2014;0.00862069;0;-0.002840909;0;0;0;0;0;-0.009638554;0;0;0;-0.010989011;0;-0.006185567;0;0.008547009;0;0;0;-0.004132231;0;0;-0.018018018;0;-0.15;0;-0.0125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003883495;0;0;0;0;0;0;NA;0;0.375;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.029411765;0;-0.043;0;0;0;0;0;0.012269939;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0.012250161;0;0;NA;0;0.007368421;0;0;NA;0;0;0;-0.069767442;NA;-0.166666667;0;NA;0;0;0.015015015;0.021505376;0;NA;0;0;0;0;-0.026315789;0;0;0;-0.038461538;0;0.071428571;0;-0.027027027;0;0;0;0;0;0;0;0;0;0;-0.28452381;0;0;0;0;0.000833333;0
6;2014;0;0;-0.002849003;0;0;0;0;0.005931198;0.00729927;0;0;0.0075;0.02;0;-0.014522822;0;0.008474576;0;0;0.005747126;-0.003112033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004694836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;-0.024390244;0;0;0;0;0;0;0;-0.010989011;0;NA;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.026392962;0;0;0;0;-0.038461538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;NA;NA;0;-0.043478261;0;0;0;0;-0.008917197;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;-0.013149244;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;-0.018302829;0;0;0;0;0.019983347;0
