Month;Year;AES GENER;AFP PROVIDA;AGENCIAS UNIVERS;AGUAS ANDINAS;ALMENDRAL;ANDROMACO;ANTAR CHILE;AUSTRALIS SEAFOODS;AZUL AZUL SHARES;BANCO DE CHILE;BANCO DE CREDITO E INVERSION;BANCO SANTANDER CHILE;BANMEDICA;BANVIDA;BESALCO;BLANCO Y NEGRO;BLUMAR;BUPA CHILE DEAD - DELIST.26/10/16;CAMPOS CHILENOS;CAP;CEM;CEMENTOS BIO BIO;CENCOSUD;CIA GNL ELECTRIC DEAD - DELIST.03/10/16;CINTAC;COCA-COLA EMBONOR PREF.;COCA-COLA EMBONOR SERIES B PREF.;COLBUN MACHICURA;COMPANIA AGROPECUARIA COPEVAL;COMPANIA CERVECERIAS UNIDAS;COMPANIA CHILENA DE NAVIGACION INTEROCEANICA;COMPANIA PESQUERA CAMANCHACA;COMPANIA SUDAMERICANA DE VAPORES;COMPANIAS CIC;CRISTALERIAS DE CHILE;CRUZADOS SADP;CTI;CURAUMA;DETROIT DIESEL DEAD - DELIST.18/11/16;EDELPA;ELECTROMETALRGCA;EMBOTELLADORA ANDINA SERIES A;EMBOTELLADORA ANDINA SERIES B PREF.;EMPRESA NACIONAL DE TELECOMUNICACIONES;EMPRESAS AQUACHILE;EMPRESAS CMPC;EMPRESAS COPEC;EMPRESAS IANSA;EMPRESAS TATTERSALL DEAD - DELIST.29/12/16;ENEL AMERICAS;ENEL GENERACION CHILE;ENGIE ENERGIA CHILE;ENJOY;EPERVA;ESVAL 'C';FONDOS HABITAT;FORESTAL CONST;FORUS;FOSFOROS;GASCO;GRUPO EMPRESAS NAVIERAS;GRUPO SECURITY;HIPERMARC;HITES;INDIVER DEAD - DELIST.12/01/17;INSTITUTO DE DIAGNOSTICO;INVERCAP;INVERSIONES AGUAS METROPOLITANAS;INVERTEC PESQUERA MAR DE CHILOE;INVEXANS;ITAU CORPBANCA;LAS CONDES;LATAM AIRLINES GROUP;MARINSA;MASISA;MIN VALPARAISO;MOLYMET;MULTIEXPORT FOODS;NACL EXPLOSIVOS;NORTE GRANDE;ORO BLANCO;PACIFICO V REGION;PARQUE ARAUCO;PAZ;PEHUENCHE;PILMAIQUEN DEAD - DELIST.13/04/16;POLPAICO;QUINENCO;RIPLEY CORPORATION;SACI FALABELLA;SALFA CORPORATION;SCHWAGER ENERGY;SIGDO KOPPERS;SOCIEDAD MATRIZ BANCO DE CHILE A;SOCIEDAD MATRIZ BANCO DE CHILE B;SOCIEDAD MATRIZ BANCO DE CHILE D PREF.;SOCIEDAD MATRIZ BANCO DE CHILE E PREF.;SOCIEDAD PUNTA DEL COBRE A PREF.;SOCIEDAD QUIMICA Y MINERA DE CHILE A PREF.;SOCIEDAD QUIMICA Y MINERA DE CHILE B PREF.;SOCOVESA;SONDA;SOQUICOM;VENTANAS;VINA CONCHA Y TORO;VINA SAN PEDRO;VOLCAN;WALMART CHILE DEAD - DELIST.27/10/16;ZONA FRANCA
6;2013;-0.0296742;-0.002420168;0;-0.01759579;-0.001600256;0.002237136;-0.01068786;0;-0.040000667;-0.019071555;-0.021411746;-0.013657562;-0.01170682;0;-0.034059406;0;0;0.019514536;-0.057142857;-0.031186014;0;0.004942339;-0.029067892;-0.008833819;0;0;-0.009830964;-0.023888568;0;0.001092551;-0.041666667;0;-0.034733894;0;0;0;0;0.079881657;0;0;0;-0.034907598;-0.04048755;-0.018133585;-0.00466563;-0.036781293;-0.020910619;-0.024409449;0;-0.019329897;-0.013131089;-0.026270144;0.012048193;0;0;0.002788981;0;-0.004375;0;0;0;0;0;0.00902439;0;0;0;0.002575758;0;-0.020729685;-0.03626943;0;-0.041733881;0;-0.001052632;0;0;-0.011904762;-0.001490313;-0.007281553;-0.011337868;0;-0.034210435;-0.049149152;0;0.006160164;0;-0.013604111;-0.02991453;-0.018044497;-0.037816901;-0.009345794;-0.016663581;0;-0.010999495;0;0;-0.014996592;0;-0.01179171;-0.024390244;-0.011433264;0;0;0.001021367;0;0;0;0
6;2013;0.001603194;-0.005694454;0;-0.038081687;-0.005449591;-0.011160714;-0.014958449;0;0;-0.027430294;-0.03256076;-0.011144883;-0.006866953;0;-0.029776548;-0.006557377;0;-0.025750147;0;-0.030238986;0;-0.024590164;-0.020014118;-0.027737742;0;0;-0.001857143;0.007985213;0;0.020895683;0;0;-0.021183981;0.028571429;-0.010989011;0;0;0.016438356;0;0;0;-0.010638298;-0.007185914;-0.019082319;0;-0.022680533;-0.031301228;-0.049233253;0;-0.00707571;-0.015107441;-0.021905546;-0.023809524;0;0;-0.013563818;0;-0.012711864;0;-0.012502096;0;-0.000515783;0;-0.033115784;0;-0.023699124;0;-0.019364264;0;0.00254022;-0.005376344;-0.014355294;-0.006109934;-0.025641026;-0.045100105;0;-0.001341463;0.033895582;0.001492537;-0.04400978;0;0;-0.030740614;-0.006896552;-0.00286533;-0.020408163;-0.027777778;-0.034486424;-0.010903084;-0.016199253;-0.003030081;-0.009433962;-0.006778384;0.00617284;-0.028201782;0;0;0;0;-0.014892745;-0.045;-0.018594249;-0.004460967;-0.003558719;-0.003805812;0;0;0.016666667;-0.01453958
6;2013;-0.010630587;-0.010810261;0;0.019867166;-0.011764706;0.011286682;-0.015748031;0;-0.04166739;0.005578801;-0.003120992;-0.007855191;-0.014693172;0;0.010247742;-0.00990099;0;-0.023693057;0;-0.043922883;0;0;-0.016355239;0.000665578;0;0;0.001144984;-0.00359422;0;0.000402012;0;0;-0.032018974;0;-0.006666667;0;0;0;0;0;0;-0.010752688;-0.022296926;0.012482311;-0.03125;0.001320986;0.000846132;-0.041595925;0;-0.022091011;-0.023113567;-0.008183872;0;0;0;-0.000780776;0;-0.030360833;0;0;0;0.000516049;0;-0.02;0;-0.002638522;-0.016121212;-0.000503426;-0.066666667;-0.021959459;-0.028828829;0;-0.027608292;0;-0.002207018;0;-0.00048846;-0.004428216;0.011922504;-0.012787724;0;0;-0.04002225;-0.011597222;0;0;0;-0.028568702;0.02416212;0.003816864;0.017560345;0;0.023791469;0;-0.008408268;0;0;0;0;-0.007720758;0.015706806;-0.01184973;0;0;-0.006944231;0;0;0;0.008196721
6;2013;-0.011568987;-0.020417951;0;0.031367307;0.003913894;0.008928571;0.028571429;-0.082191781;0.008697622;-0.000154107;0.008954018;0.025473322;-0.004385965;-0.013364427;0.040522876;0.016666667;0;-0.010309278;0;0.031737682;0;-0.013445378;0.020977816;0.020195912;-0.05;0;-0.001429593;-0.007287986;0;0.005875748;0;0;0.013782542;0;0;0;0;0;-0.004347826;0;0;0;0.02182303;-0.009377422;0.016129032;0.018688181;0.02139063;0.107174491;0;0.023735166;-0.003823122;0.008878972;0.036585366;0;0;-0.017841639;0;0.003278689;0;0.012676295;0;-0.005106251;0;0.020408163;0;-0.005291005;-0.011334237;-0.001737182;0;0.041450777;0.001855288;0.00520156;0.034125892;0;0;0;-0.001221747;-0.008973859;-0.013269514;-0.012953368;0;0;0.042357168;0.036324036;0.005747126;0;0;0;0.012981083;0.000900073;0.033634422;-0.019047619;0.01981298;0;0.012366035;0;0;0;0;0.019894703;0.025773196;0.016604072;0;0;-0.007415658;0;0;0;0.003252033
6;2013;0.013773509;0.004896132;0;0.017702043;0;0.004424779;0.013888889;0;0;0.031288533;0.000967599;-0.008392078;-0.025638767;0;-0.022701005;-0.003278689;-0.01498177;-0.021520833;0;0.010622026;0;0;-0.004387815;0.007586534;0;0;-0.002147459;-0.000370782;0;-0.008835456;0.065217391;0;-0.000302115;0.000555556;0;0;0;-0.002695418;0;0;0;0;0.022112347;0.009281853;0;-0.004926365;0.00267054;0.0276;0;0.00925361;-0.000959449;-0.003202396;0.02;0;0;0.002209945;0.02526003;-0.004248366;0;0.035876155;0;0;0;-0.0225;0;0;-0.040498442;0.01954384;-0.002857143;-0.004975124;0.001851852;0;-0.009926667;0;0.02853351;0;0;0;1.49256E-05;0.128608924;0;0;0.010682454;0;0;0.020416667;0;0.000362699;-0.01045356;0.006056268;-0.019697075;0;-0.010440309;0;0.010760819;0;-0.007532957;0.013549445;0;-0.014161718;-0.020050251;-0.017175449;0;0;0.012583387;0;0;0;-0.003241491
6;2013;0.000426478;0.006090346;0;0.01316752;0.000974659;-0.004405286;-0.001780822;0;0;-0.019130175;-0.015964983;-0.003723764;0.042137625;0;0.028370162;0;0;0.000702621;0;0.000504498;0;-0.001703578;0.000381388;0.008205882;0;0;-0.017216643;-0.019139466;0;0.019688267;0;0;0.000302206;0;0.006711409;-0.046511628;0;0;0;0;0;0.02173913;0.028789304;-0.020807137;0.022222222;-0.00950911;-0.005202249;-0.027247956;0;-0.007052897;-0.004096272;-0.004056303;-0.008073818;0;0;0.022050717;0;-0.038398425;0;0.017066435;0.0625;0.005961947;0;0;0;0;-0.022727273;0.024814923;0.001432665;0.004166667;-0.001848429;0;-0.011810366;0;0.000430108;6.28931E-05;0.01529052;0;0;-0.109302326;-0.01146789;0;0.022229963;-0.023728814;0;-0.020008167;0;-0.000362568;0.00867679;-0.002936938;-0.020420369;-0.009708738;-0.009082569;0;0.005697186;0;0;0;-0.056768559;-0.024930491;0.015332547;-0.016024796;0;0;0.016234133;0;0;0;0.001788618
6;2013;-0.001309339;0.008163548;0;-0.000267415;0.010873093;0.013274336;0.008645533;0.037313433;0.03448152;0.002437909;-0.011448235;0.002718315;0.019436009;-0.015;-0.002625;0;0;-0.006382979;0;0.000504244;0;0.023890785;0.037658322;0.003442341;0;0;0.00729927;-0.01142036;0;-0.000948973;0;0;-0.019939577;0;0;0;-0.0625;-0.081081081;0;0;-0.023076923;0.008510638;-0.004081633;-0.005455798;0;0.007626179;-0.011680158;-0.031212485;0;0.002435312;-0.00064944;0.008134043;0;0;0;-0.004099245;0;0.006825939;0;0;0;0.02422181;0;0.016956522;0;0;0;-0.004631911;-0.010014306;-0.029045643;-0.005555556;0;-0.007579245;0;0.015907137;-6.28891E-05;0.009638554;-0.000866142;0;0.049608355;-0.020881671;0;-0.001147859;-0.010416667;0;0;0;0;-0.010752688;0.000841597;0.013810147;-0.019607843;-9.2584E-05;0;-0.011272602;0;0;0;0;0.00522764;0;0.005294551;0;0;0.00276681;0;0;0;0
6;2013;0.004421001;0.002298851;0;-0.041513976;0.006261037;-0.013100437;-0.006802721;0;0;0.006687946;0.003186388;-0.000677736;-0.010468976;-0.030410706;-0.01616744;0;0;-0.01248394;0;0.001175976;0;0;0.000857283;-0.011541704;0;0;-0.003623188;0.006579451;0;0.003375685;0;0;-0.010480888;0.021654636;0;0;0;0;0;0;0;0;-0.001147541;-0.02471282;-0.006521739;-0.001238475;-0.011707302;0.007847997;0;-0.015689847;-0.016069319;-0.002440091;-0.034883721;0;0;-0.012131716;0;0;0;0.001133922;0;-0.001710778;0;-0.025249604;0;0;0;-0.032792079;-0.002890173;-0.001709402;-0.011173184;0;-0.009457621;-0.026315789;-0.012272535;-0.000628931;0.002398568;-0.01095437;0;-0.002487562;0;0;-0.009732098;-0.003508772;0;0;0;0.010956544;-0.02123913;-0.006727113;-0.021020935;0;-0.027777778;-0.036809816;0;-0.001220703;0;-0.014985446;-0.018518519;0.003120272;-0.007575758;0.0066;0;0;0.006756961;0;0;0.049180328;0.006492453
6;2013;-0.034180251;-0.003765576;0;-0.049339994;-0.013880026;0;-0.04109589;0.020143885;0.033332176;-0.019024611;-0.016018448;-0.023058664;-0.002236367;-0.000523535;-0.031847134;0.006578947;0;0.015135416;0;-0.052521185;0;0;-0.049190358;-0.032352941;0;0;-0.04;-0.034202326;0;-0.031172464;0;0;-0.019003115;0;-0.022222222;-0.014634146;0;0;0;0;0;-0.023206751;-0.040407024;-0.030278377;-0.030947171;-0.033263788;-0.027314696;-0.03647541;0;-0.024989716;-0.021355376;-0.030506519;-0.035301205;0;0;-0.031644737;-0.014492754;-0.037288136;0;-0.018062593;0;-0.017137097;0;-0.019582549;0;0;0;-0.049453362;-0.014492754;-0.047089041;-0.011299435;0;-0.036425767;0;-0.002784919;0;0.047606576;-0.043824701;-0.004477612;-0.042394015;0;0;-0.050670898;-0.012464789;0;0;0;6.72691E-05;-0.022499611;-0.021459069;-0.03661716;0;-0.032380952;0;-0.005671625;0;0;0;0;-0.028325007;-0.043256997;-0.040333797;-0.029648992;0;-0.015683764;0;0;0;-0.005579745
6;2013;0.006191659;-0.00687238;0;-5.87113E-05;-0.001941433;0;-0.021428571;0;-0.024190635;0.00107742;0.002950408;-0.001041305;-0.004310345;-0.004809524;0.024105263;-3.26797E-05;0;-0.02689309;-0.015151515;-0.032143806;0;0;0.009866587;-0.001823708;0;0;-0.01280303;0.006453136;0;-0.002570134;0;0;-0.016195618;0;0;0;0;-0.044117647;0;0;0.023622047;0.036717063;-0.013922145;-0.007948635;0.007548387;0.001085865;-0.0031147;0.063377286;0;-0.010758359;-0.009734749;0.024004475;-0.038341451;0;0;-0.043232104;-0.005882353;-0.030774648;0;0.0014469;0;0.008974359;0;-0.052105263;0;-0.010638298;0.026046512;0.049516999;0;-0.016172507;0;0;0.007337037;0;0.039097744;0.000629327;0.068329545;-0.008333333;-0.00149925;0.018229167;-0.023696682;0;-0.01610146;0.003351637;0;0;0;0.038109118;0.011179277;0.016663532;-0.067929577;0;0.016732283;0.01910828;0.008497759;0;0;0;0;-0.01231993;-0.052712766;-0.011732229;0;0;0.001503943;0.012269939;0;0;-0.000875714
6;2013;0.009152246;-0.004463359;0;0.038604938;-0.053331172;0;-0.00729927;0;-0.00661305;0.003536285;0.001557233;-0.020152884;-0.034632035;-0.043016412;-0.047936581;3.26808E-05;0;-0.03689964;0;-0.045288198;0;-0.02;-0.002336349;-0.037758831;0;0;-0.006215947;-0.013683634;0;-0.010848052;0;-0.04;-0.06423499;-0.076086957;0;0;0;0;0;0;0;-0.05;0.004301523;0.042077181;-0.023500032;0.01505681;0.004397348;-0.0172;0;-0.002985393;-0.010388055;-0.024603977;-0.038961039;0;0;-0.041362905;0;0.008137761;0;-0.034968426;0;-0.036848793;0;-0.027623542;0;-0.014516129;-0.012433623;0.001539172;0;-0.028310502;0.011428571;-0.02457956;-0.019832943;0;-0.069671284;0.003144654;-0.042685586;-0.042016807;-0.009009009;-0.071611253;0;0;-0.000475613;-0.013965885;0;0;0;-0.000907134;-0.026358366;0.000166494;-0.016099566;0;-0.012584705;0;-0.019737981;0;0;-0.014994528;0;-0.015812994;-0.039811331;0.021717877;0;0;-0.005600877;0.009090909;0;0;0.001460802
6;2013;-0.009626397;-0.00267612;0;-0.009016903;0.016952055;0;0.000970588;0;0.006657074;0.004443083;-0.016724236;0.010638298;-0.00896861;0.025;-0.008083562;0;0;-0.015384615;0;0.044274078;0;0;0.011198161;0.006012658;0;0;0.027027027;0.021008403;0;0.007206283;0;-0.010416667;0.02587099;0;0;0;0;0.076923077;0;0;0;0.017105263;-0.035024697;-0.001369794;0.045901639;0.000594407;0.004723736;0.085063085;0;0.032509892;0.017592554;-0.003538832;-0.013648649;0;0;-0.006185109;0.00295858;0.003963964;0;0.026210817;0;0.016358839;0;0.050877944;0;-0.014184397;-0.013114754;0.005768147;0;0.016917293;0.005649718;0.000265252;0.005995285;0;0.022222222;0;0;0.028333333;0.009090909;0.066115702;0;0;0.008332039;0.008757704;0;-0.000416667;0;0;0.008146969;-0.019088135;0.101576618;0.05;-0.005392157;0;0.018015896;0;0;0;0;-0.014869517;0.01754386;0.024878682;0;0;-0.000693849;0;0;0;0.004862237
6;2013;-0.005688211;0.00756203;0;-0.003394278;0.00791379;0;0.028869039;0;0.033056641;0.02776083;0.024669792;0.035789474;-0.006334842;0;0.012856793;0.013071895;0;0.041666667;0;0.032027163;0;0;0.031201314;0.005033029;0;0;0.049398496;0.00551285;0;0.04272125;0;-0.010526316;0.011768662;0;0;0;0;0;0;0;0;-0.021129797;-0.004939686;0.028620434;-0.023322884;0.017220895;0.041986108;0.035258815;0;0.002485759;0.018334325;0.009601932;0.03055213;0;0;-0.01863354;0;0.010373295;0;0.013523095;0;-0.013499481;0;0.018800772;0;0;0.029900332;-0.001711352;0.073529412;0;0.056179775;0;0.031390563;-0.00027027;0.017391304;-0.005015674;-0.044444444;0.065426938;0;0.010335917;0;0;0.044041451;-0.00375134;0;-0.010004168;0;-0.004280372;0.017032187;0.030471593;-0.005222286;0;-0.004928536;0;-0.000694003;-0.023955023;0;0;0;0.014942005;0.045574713;0.002867623;0.013468791;0;0.002195311;0;0;0.015625;0
6;2013;0.013893255;-0.004150382;0;-0.001860332;0.019545606;-0.004424779;0.032399937;-0.026798307;0.040000667;0.017661027;0.020954501;0.028794038;-0.001001821;0;-0.006004271;-0.00483871;0;-0.024444444;-0.007692308;0.005068469;0;0;0.019314006;-0.001564945;0;0;-0.007666404;0.006640927;0;0.044713605;0;0;-0.028580924;0.035294118;0;-0.059405941;0;0;0;0;0;-0.013215859;0.010827728;-0.006386231;0.020670176;0.015098623;0.024682818;-0.027173913;0;0.031614836;0.017460477;0.005637673;0.045865461;0;0;-0.025316456;0;0.023055881;0;-0.004459298;0;0.005263158;0.066666667;0.053681432;0;0;0;-0.001091837;-0.01369863;0.012014787;0.017730496;-0.000265182;0.015805047;0;0.004273504;0;0;-0.01521217;0;0;0;0;-0.014362541;0.002331002;0;0.030736842;0;0;0.000450187;0.018243701;-0.000544638;-0.028571429;-0.006736008;-0.03125;0.017014874;0.000751315;0;0.027297307;0;0.010779519;-0.010608476;-0.00259343;0;0;-0.009913297;0;0;0.003076923;0.013564516
6;2013;0.019717262;0.005140138;0;0.02990681;0;0;0.035643154;0.007246377;0.038462155;-0.000145836;0.010749703;0.028975963;-0.015407056;0;-0.016932432;-0.004862237;0;-0.021799544;-0.013953488;0.002742635;0;0;0.013219565;-0.012131661;0;0;-0.018050542;0.022322798;0;0.011119263;0;0;0.043790626;0;0.022727273;0;0;0;0;-0.02605308;0;0;0.035409253;0.000248176;0;0.004634807;0.018626202;0.012662942;0;0.029444166;0.018289062;0.01072926;-0.046650566;0;0;-0.031;0;0.005625391;0;-0.004994944;0;-0.005235602;0;0.010072889;0;0.014941893;0;0.013341097;0.028611111;-0.019178082;0.019163763;0.047745358;0.039061417;0;-0.021276596;0;-0.011627907;0.06504065;0;0.04859335;0;0;0.023986898;-0.006833631;0;-0.010580065;0;-0.014647667;0.005534806;0.019588111;-0.012200475;-0.019607843;0.007180612;0;0.006202697;0;0;0;-0.028301887;0.015799348;-0.002666667;-0.01560104;0;0;0.018893165;0;0;0;-0.00065244
7;2013;-0.017451052;-0.006599634;0;0.002589231;0;0;0.001509142;0;0;-0.009189032;-0.006381297;-0.01472;-0.055555556;-0.009756098;0.030640439;0.001628664;-0.015007739;-0.001001327;0;-0.040585848;0;0;-0.037520263;-0.02421223;0;0;-0.018382353;-0.011030239;0;-0.012466313;0;0;-0.019337922;0;0;0;0;-0.057142857;0;0;0;0.004508929;0.013610586;-0.017169279;-0.000314465;-0.021664436;-0.020032836;-0.025376977;0;-0.036093005;-0.035998911;-0.003717126;-0.0084;0;0;0.001166017;0;0.018646409;0;-0.012987013;0;0;0;-0.035329491;0;0.014721919;0;-0.002006069;-0.014312719;-0.009310987;-0.008547009;-0.007594937;-0.026829054;0;-0.010869565;0;0;0.007633588;-0.024024024;-0.046341463;-0.012135922;0;-0.009011726;-0.027342484;0;-0.009124314;0;-0.020865925;-0.026402936;-0.018048505;-0.00700308;0.02;-0.004950985;0;-0.022791539;0;0;0.013123738;0;-0.008700301;0.002673797;-0.027971554;0;0.007142857;0.008099865;0;0;0;0
7;2013;0.005724364;-0.000173913;0;0.005331704;-0.003277077;0;-0.01320176;0;-0.000740907;-0.019578978;-0.019734291;-0.027281585;-0.024509804;0;-0.0263551;0.001626016;0;-0.032634033;0;-0.024278095;0;0;-0.011748275;-0.008130081;0;0;-0.021273408;-0.005462822;0;-0.019088545;0;0;0.012032086;0.022727273;-0.004444444;0.026315789;0;-0.060606061;-0.126637555;0;0;-4.44425E-05;-0.002305788;-0.011374902;0;-0.011397642;-0.012711148;-0.019622642;0;-0.02634235;-0.0295197;-0.023239766;-0.00618529;0;0;0.002516734;0;-0.033898305;0;-0.021054691;0;0.001;0;-0.007792208;0;-0.005910801;-0.006451613;-0.038444444;0;-0.012218045;-0.022413793;-0.014668367;-0.028581429;0;-0.004395604;-0.00063012;0;-0.017272727;-0.007692308;0.025575448;0;0;-0.0445461;-0.048148148;-0.014285714;0;0;-0.014597117;-0.017213642;-0.032919299;-0.037037037;-0.019607843;-0.024778585;0;-0.01446843;0;0.007590133;-0.003558719;0;-0.016964942;-0.038888889;-0.032469342;-0.005164034;0;-0.01126072;0;0;0;-0.012738854
7;2013;-0.01073747;-0.005009567;0;-0.037400215;-0.000164393;0;-0.033783784;0;0;-0.00975976;0.008496384;-0.025041736;-0.017095477;0;-0.000684932;-0.003246753;0;-0.024096386;0;-0.012629595;0;-0.010204082;-0.022570455;-0.016065574;-0.105263158;0;0.004132864;0.003127861;0;-0.007668983;0;-0.021276596;-0.000330251;0;0;0;0;0.064516129;0;-0.02175;0;-0.006666667;-0.020154301;-0.005498776;-0.024850582;-0.003705527;-0.003066912;-0.051193226;0;0.000621955;-0.001641388;-0.006370266;-0.032607225;-0.004255319;0;-0.05191753;0;-0.032350877;0;-0.005374252;0;-0.016772701;0;0.015706806;0;-0.014054054;0;-0.010799;-0.023287671;-0.025689819;0;-0.003236246;0.00182876;0;-0.017660044;-0.003783102;0;0.002158495;0;0.02244389;0;0;-0.000859098;-0.068599222;0;0;0;-0.007406674;-0.014311437;0.0024871;-0.041474359;-0.03;-0.015306122;0;-0.00839744;0;0;-0.015;0;0.006883136;-0.041965318;-0.015555235;0;0;-0.017468488;0;0;0;0
7;2013;0.000435405;0.002132793;0;0.000803466;0.024169681;0;-0.002097902;0;0.034917938;0.006520091;0.003518748;0.013356164;-0.038844978;-0.024630542;0.000685401;0.003257329;0;-0.017283951;0;-0.017945781;0;0;0.012502658;0.01302899;0;0;0.036585366;0.014449768;0;0.006685067;0;0;0.003964321;0;0;-0.015384615;0;0.03030303;0;0;0;0;0.002254596;0.02569523;0;-0.000600966;0.001951997;0.014198783;0;0.000310784;0.008324489;0.003579133;0.006993007;0;0;0.02815493;0;0.033432446;0;0.000898786;0;0.002673797;0;0.004896907;-0.029445074;0;0;0.014888601;0;0.012695313;-0.012345679;0;-0.004053747;0;-0.011235955;0;0;0;-0.003875969;-0.007317073;0;0;0.009719056;0.019342441;0;0.000833333;0;0;0.008279756;0.005702436;-0.013559152;0.010309278;0.002176166;0;0.017470094;0;0;0;0;0.01000644;-0.034632557;0.002633504;0;0;-0.004826334;0;0;0;0.00016129
7;2013;0.005937578;0.011792617;0.034482759;-0.000774149;-0.007705892;0;-0.002803083;0;-0.000791068;-0.010997288;-0.010047318;-0.020277121;0;0;-0.025767123;-0.003246753;0;-0.007562814;0;-0.024688958;0;-0.020618557;-0.002478055;-0.011545673;0;0;0;-0.010420571;0;-0.004356593;0;0;-0.043764396;0;-0.020066964;0;-0.124579125;-0.088235294;0;0;0;0;0.000103824;-0.005448995;-6.45161E-05;-0.006454242;-0.007605748;-0.0256;0;-0.005385253;-0.015066768;-0.02879512;-0.027777778;0.017094017;0;0.011643995;0;0.007017544;0;0.008282536;0;-0.010666667;0;-0.002308284;0;0;0;-0.014314415;0;0.013500482;0.010714286;0;-0.01358817;0;-0.022727273;0;0;-0.030769231;-0.014785992;-0.002457002;0;0;0.004898865;-0.057377049;0.014492754;-0.000832639;0;-0.029855439;-0.013458824;-0.007345361;-0.04062643;0;-0.008375556;0;-0.008846982;0;0;0;0;-0.007455;-0.025;-0.008390486;0;0;0.008310881;0;0;0;-0.000145138
7;2013;-0.001606972;-0.003758621;0;-0.008149211;-0.00792752;0;-0.017540408;0;-0.05376055;0.007006855;-3.39979E-05;0.004484305;0;-0.029747475;-0.000970205;-0.003257329;0;0.012683865;0;-0.027456647;0;0;0.001473684;0.004991681;0;0;-0.007352941;-0.008106061;0;0.020093035;0;0;-0.048176187;0;-2.27785E-05;0.041666667;0;-0.019354839;0;0;0;-0.004474273;-0.009031767;-0.010433518;-0.016065553;-0.036038278;-0.004570154;0.005747126;0;0.007809246;0.001844052;-0.035608309;0;0;0;-0.003398827;0;0.010418118;0;-0.000178121;0;-0.013477089;0;-0.044138817;0;-0.002192982;-0.022727273;0.008630573;-0.018232819;-0.016175071;-0.007067138;-0.012987013;-0.002867035;0;0;0;0;0;-0.000789889;-0.036945813;0;0;-0.013977491;0;-0.002857143;0;0;-0.030924412;-0.022133181;-0.005971699;-0.02833722;0;-0.004171011;0;0.014680839;0;0;0;0;0.014478431;-0.006410256;-0.006180561;0;0;-0.004306181;0;0;0;-1.61288E-05
7;2013;0.009131148;0.003911253;-0.013333333;-0.01782098;-0.008480104;0;-0.029355383;-0.007194245;0.045448805;-0.001058841;-0.003746478;-0.008585165;0.000106383;0.013533913;-0.035904293;0;0;-2.5E-05;-0.012578616;-0.039995901;0;-0.007017544;-0.013243641;0;0;0;-0.037037037;-0.007714046;0;0.005784475;0;0;-0.049168474;0;0;0.005;0;0.019736842;0;0;0;-0.01811236;-0.011802912;0.008939585;-0.016393443;-0.013757116;-0.022703249;-0.056734694;0;-0.001859696;0.009307871;0.003589744;-0.001857143;0;0;-0.020598386;-0.008849558;-0.00375875;0;0;0;-0.007704918;0;-0.058709625;0;0;-0.043189369;-0.010661699;0;0.016441006;-0.012455516;0.013157895;-0.009990929;0;-0.023255814;-0.000632911;0;-0.047619048;-0.019762846;0;0;0;-0.020558528;0.07873913;0;0;0;-0.010955217;-0.031902439;-0.00158585;0.005181818;-0.040816327;-0.015706806;0;-0.017072747;0;0;0;0;-0.011690209;0.098129032;-0.024653883;-0.014961832;0;-0.022532333;0;-0.004545455;0;0.007258065
7;2013;0.005827863;-0.003413322;0;0.00921944;-0.039473684;0;-0.005158438;0;-0.046447716;-0.006662629;-0.016614675;-0.004156564;-0.000106372;-0.014996662;-0.021883531;0;0;0;0;-0.02818044;0;0;0.001789519;0.001655629;0;0;0.001538462;-0.012700123;0;-0.001166585;0;0;-0.059695817;0;0;0;0;0;0;0;0;-0.015425459;-0.026856073;-0.020733771;-0.033333333;0.006062021;-0.003648457;-0.021202942;0;-0.006314046;-0.004890786;-0.012148697;0;0;0;0.001623151;0;-0.039460021;0;0.002143067;0;0.00247811;0;0.001028571;0;0;-0.050694444;-0.018776596;0;-0.014272122;-0.021621622;-0.007792208;-0.027920224;0;-0.010952381;-0.001266624;-0.017647059;0;-0.012096774;0;0;0;-0.043350521;0;0;0;0;-0.004808366;-0.01703114;-0.009362036;-0.032287239;-0.021276596;-0.015968085;0;0.005181347;0;0;0;0;-0.028930508;-0.030609247;-0.032184606;0;0;-0.002418163;0;0;0;-0.007205765
7;2013;-0.003903391;-0.003667186;0;-0.011090681;0;-0.028888889;-0.007392593;0;0;-0.01554878;0.022075166;0.011826087;0.009574468;-0.009385265;-0.010686567;0;0;-0.021825546;0;0.053942137;0;0;0.003572644;0.004958678;0;0;0.000768049;-0.00701645;0;0.000654502;0;-0.043478261;0.044480388;0.027777778;0;0;0;-0.032258065;0;0;0;-0.0004649;-0.024002324;-0.012344738;0;-7.03091E-05;-0.006400078;0.025641026;0;-0.0121875;-0.004456662;0.005948609;-0.02676399;0;0;0.024030804;0;-0.009009009;0;0;0;0.043726653;0;0.0046809;0;0;-0.006949525;-0.00254784;0;-0.013513514;-0.007366483;0;-0.008497741;0;0.000962927;0;0;0.012833333;0;-0.025575448;0;0;0.012789595;-0.040748055;0;-0.0025;0;-0.016135716;0.000128153;-0.005602399;0.044728972;0.010869565;0.004335182;0;0.006384724;0;0;0;0;-0.007663808;-0.023757576;0.020156863;0;0;-0.016153105;0.006006006;0;0;0
