"","Group.1","Group.2","AMBEV.ON","GERDAU.PN","ECOD.INFU.E.LOG.ON","METALURGICA.GERDAU.PN","LOJAS.RENNER.ON","ITAU.UNIBANCO.HOLDING.PN","CPFL.ENERGIA.ON","LOJAS.AMERICANAS.PN.REP1.PN","CYRELA.BRAZIL.REALTY.ON","SMILES.ON","CIA.ENERGETICA.DE.MINAS.GERAIS.PN","BANCO.SANTANDER.BRASIL.UNITS","BRF.BRASIL.FOODS.ON","USINAS.SIDERURGICAS.DE.MINAS.GERAIS.A.PN","ENGIE.BRASIL.ENERGIA.ON","WEG.ON","QUALICORP.ON","EMBRAER.ON","CMPH.COCS..RODOVIARIAS.ON","ENERGIAS.DO.BRASIL.ON.BRAZIL","RUMO.ON","RAIA.DROGASIL.ON","HYPERMARCAS.ON","ITAUSA.INVESTIMENTOS.ITAU.PN","MRV.ENGENHARIA.E.PARTICIPACOES.ON","BANCO.DO.BRASIL.ON","VALE.ON","KLABIN.UNITS","MARFRIG.FRIGORIFICOS.ON","BMF.BOVESPA.BLVAL..MEREFU.ON","BB.SEGURIDADE.ON","PETROLEO.BRASILEIRO.PN","ESTACIO.PARTICIPACOES.ON","EQUATORIAL.ENERGIA.ON","CIA.PARANAENSE.DE.ENERGIA.COPEL.PN","BRASKEM.PN.SERIES.A","BANCO.BRADESCO.PN","MULTIPLAN.EMPE..IMOBS.ON","SUZANO.BAHIA.SUL.PAPEL.CELULOSE.A.PN","NATURA.COSMETICOS.ON","VALE.PN","BANCO.BRADESCO.ON","CIELO.ON","KROTON.EDUCACIONAL.ON","FIBRIA.CELULOSE.ON","CPAD.SANMT.BASICO.DE.SAOP.ON","LOCALIZA.RENT.A.CAR.ON","TELEFONICA.BRASIL.PN","BRADESPAR.PN","BR.MALLS.PARTICIPACOES.ON","COMPANHIA.SIDERURGICA.NACIONAL.ON","ULTRAPAR.PARTICIPOES.ON","COSAN.INDUSTRIA.E.COMERCIO.ON","CMPBRA.DE.DISTB..PN","JBS.ON","CENTRAIS.ELETR.BRAS..ELETROBRAS.ON","TIM.PARTICIPACOES.ON","PETROLEO.BRASILEIRO.ON"
"102",6,2012,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,1,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.19047619047619,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,1,0.0476190476190476,0.0952380952380952,1,0.0476190476190476,0.142857142857143,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476
"103",7,2012,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.136363636363636,0.227272727272727,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.227272727272727,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0909090909090909,0.0454545454545455,0.181818181818182,0.0454545454545455,0.227272727272727,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455
"104",8,2012,0.0434782608695652,0,0,0,0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0,1,0.0434782608695652,0,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.173913043478261,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,1,0,0.0869565217391304,1,0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0,0.0434782608695652,0.0434782608695652,0,0.0869565217391304,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,0,0.0434782608695652,0,0,0.0869565217391304,0,0,0
"105",9,2012,0.15,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,1,0.05,0.05,0.15,0.05,0.05,0.1,0.05,0.1,0.05,0.05,0.1,0.15,0.05,0.05,0.05,0.05,0.05,1,0.05,0.1,1,0.05,0.1,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.05,0.05,0.05,0.05
"106",10,2012,0.0434782608695652,0.130434782608696,0.130434782608696,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0869565217391304,1,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.173913043478261,1,0.130434782608696,0.0434782608695652,1,0.0869565217391304,0.173913043478261,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.130434782608696,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0869565217391304
"107",11,2012,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.272727272727273,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,1,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.272727272727273,0.136363636363636,0.181818181818182,0.227272727272727,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.136363636363636,1,0.136363636363636,0.136363636363636,1,0.136363636363636,0.136363636363636,0.181818181818182,0.181818181818182,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.181818181818182,0.136363636363636,0.136363636363636,0.181818181818182,0.181818181818182,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.181818181818182,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.136363636363636,0.136363636363636,0.181818181818182,0.136363636363636
"108",12,2012,0.142857142857143,0.19047619047619,0.19047619047619,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.19047619047619,0.19047619047619,1,0.142857142857143,0.285714285714286,0.142857142857143,0.19047619047619,0.142857142857143,0.19047619047619,0.142857142857143,0.19047619047619,0.142857142857143,0.19047619047619,0.19047619047619,0.19047619047619,0.142857142857143,0.19047619047619,0.142857142857143,0.19047619047619,0.142857142857143,1,0.142857142857143,0.142857142857143,1,0.142857142857143,0.19047619047619,0.19047619047619,0.142857142857143,0.142857142857143,0.19047619047619,0.142857142857143,0.19047619047619,0.142857142857143,0.142857142857143,0.142857142857143,0.19047619047619,0.19047619047619,0.142857142857143,0.19047619047619,0.142857142857143,0.19047619047619,0.142857142857143,0.142857142857143,0.142857142857143,0.19047619047619,0.142857142857143,0.142857142857143,0.142857142857143,0.19047619047619,0.142857142857143,0.142857142857143
"109",1,2013,0.0869565217391304,0.130434782608696,0.173913043478261,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.217391304347826,1,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.173913043478261,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,1,0.0869565217391304,0.173913043478261,1,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.217391304347826,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.0869565217391304,0.173913043478261,0.0869565217391304
"110",2,2013,0.1,0.15,0.2,0.1,0.1,0.1,0.1,0.15,0.15,1,0.15,0.1,0.15,0.15,0.1,0.1,0.2,0.15,0.25,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.1,1,0.15,0.1,1,0.1,0.1,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.25,0.1,0.15,0.1,0.15,0.1,0.1,0.1,0.15,0.15,0.15,0.1,0.15,0.1,0.1
"111",3,2013,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,1,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,1,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952
"112",4,2013,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0.0909090909090909,0,0,0,0,0.954545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0,0,0,0,0,0,0,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,0,0,1,0,0,0.954545454545455,0,0,0.136363636363636,0,0,0.0909090909090909,0,0,0,0,0,0,0.136363636363636,0.0909090909090909,0.0454545454545455,0,0,0.0454545454545455,0,0,0,0.0454545454545455,0,0,0,0.0454545454545455,0
"113",5,2013,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.0869565217391304,0.130434782608696,0.260869565217391,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,1,0.130434782608696,0.130434782608696,0.130434782608696,0.0869565217391304,0.130434782608696,0.130434782608696,0.130434782608696,0.217391304347826,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.173913043478261,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304
"114",6,2013,0,0.05,0,0,0.1,0,0.05,0,0,0.05,0,0.1,0.05,0,0,0.05,0.05,0.05,0,0,0,0,0,0.1,0,0,0.05,1,0,0.05,0,0,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.05,0,0,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0.05
"115",7,2013,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0434782608695652,0.173913043478261,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0869565217391304,0.0434782608695652,0.173913043478261,0.0869565217391304,0.0434782608695652,0.0869565217391304,1,0.260869565217391,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.130434782608696,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652
"116",8,2013,0,0,0,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0,0.0909090909090909,0,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0,0.136363636363636,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,0,0.0909090909090909,0,0.0454545454545455,0,0.0454545454545455,0,1,0.0454545454545455,0.0454545454545455,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0.0454545454545455,0.0454545454545455,0,0,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0,0,0,0,0.0454545454545455,0,0,0,0,0,0.0454545454545455,0,0.0909090909090909
"117",9,2013,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0,0,1,0,0,0,0,0,0,0,0.0952380952380952,0,0,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,0,0,0,0,0,0,0.0476190476190476,0,0,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0,0
"118",10,2013,0,0,0,0,0,0,0,0,0.0869565217391304,0.173913043478261,0,0.0434782608695652,0,0,0.130434782608696,0.0869565217391304,0,0,0,0,0.0434782608695652,0,0,0,0,0,0.0434782608695652,1,0.0869565217391304,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0,0,0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,0,0,0,0.173913043478261,0,0
"119",11,2013,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.19047619047619,0.19047619047619,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.142857142857143,0.0952380952380952,0.19047619047619,0.19047619047619,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.19047619047619,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952
"120",12,2013,0.136363636363636,0.136363636363636,0.181818181818182,0.181818181818182,0.136363636363636,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.136363636363636,0.181818181818182,0.136363636363636,0.136363636363636,0.136363636363636,0.227272727272727,0.181818181818182,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.181818181818182,0.136363636363636,0.181818181818182,0.272727272727273,0.181818181818182,0.136363636363636,0.136363636363636,1,0.227272727272727,0.136363636363636,0.181818181818182,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.318181818181818,0.181818181818182,0.181818181818182,0.136363636363636,0.136363636363636,0.181818181818182,0.227272727272727,0.136363636363636,0.181818181818182,0.181818181818182,0.136363636363636,0.181818181818182,0.181818181818182,0.136363636363636,0.136363636363636
"121",1,2014,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.739130434782609,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.130434782608696,0.173913043478261,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.130434782608696,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304
"122",2,2014,0.05,0.05,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0,0.1,0,0.05,0.1,0.1,0,0,0,0,0,0.05,0,0.1,0,0
"123",3,2014,0.142857142857143,0.0952380952380952,0.142857142857143,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.19047619047619,0.142857142857143,0.19047619047619,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.19047619047619,0.142857142857143,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.19047619047619,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.19047619047619,0.142857142857143,0.0952380952380952,0.142857142857143
"124",4,2014,0.136363636363636,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.227272727272727,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.136363636363636,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.136363636363636,0.181818181818182,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909
"125",5,2014,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.181818181818182,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455
"126",6,2014,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.19047619047619,0.0952380952380952,0.0952380952380952,0.238095238095238,0.0952380952380952,0.238095238095238,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952
"127",7,2014,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.173913043478261,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304
"128",8,2014,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0.0952380952380952,0.0476190476190476,0,0.0952380952380952,0,0,0,0,0.0476190476190476,0,0.0952380952380952,0,0.0476190476190476,0,0,0.0952380952380952,0.0476190476190476,0,0,0,0,0.0476190476190476,0,0,0,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.19047619047619,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0
"129",9,2014,0,0,0,0,0.0454545454545455,0,0.136363636363636,0.0909090909090909,0,0,0,0,0,0,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,0.0909090909090909,0,0,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,0,0.0454545454545455,0,0,0.0454545454545455,0,0.0454545454545455,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0.0454545454545455,0.0454545454545455,0,0,0.0909090909090909,0,0,0,0,0,0
"130",10,2014,0,0,0,0,0,0,0.0434782608695652,0,0.0434782608695652,0,0,0,0,0.0434782608695652,0,0,0,0,0,0.0434782608695652,0,0.0434782608695652,0,0,0.0869565217391304,0,0.0434782608695652,0.0869565217391304,0,0.0434782608695652,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,0,0,0.0434782608695652,0,0,0.0434782608695652,0
"131",11,2014,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.15,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.05,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.15,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1
"132",12,2014,0.173913043478261,0.130434782608696,0.130434782608696,0.173913043478261,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.173913043478261,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.173913043478261,0.130434782608696,0.173913043478261,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.173913043478261,0.130434782608696,0.173913043478261,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.173913043478261,0.130434782608696,0.130434782608696,0.130434782608696,0.173913043478261,0.130434782608696,0.173913043478261,0.130434782608696,0.130434782608696
